id	chr	start	end	strand	Length	Copies	Annotation/Divergence	0-1uM-PCC-24h-1	100uM-K99A-24h-1	10uM-K99A-24h-1	10uM-PCC-24h-1	No-Peptide-24h-1	0-1uM-PCC-24h-MEKi	0-1uM-PCC-24h-2	100uM-K99A-24h-MEKi	100uM-K99A-24h-2	10uM-K99A-24h-MEKi	10uM-K99A-24h-2	10uM-PCC-24h-MEKi	10uM-PCC-24h-2	No-Peptide-24h-MEKi	No-Peptide-24h-2	No-Peptide-24h	No-Peptide-24h-std	10uM-K99A-24h	10uM-K99A-24h-std	100uM-K99A-24h	100uM-K99A-24h-std	0-1uM-PCC-24h	0-1uM-PCC-24h-std	10uM-PCC-24h	10uM-PCC-24h-std	gene_name	pc1	pc2
NM_021406	chr17	48232739	48246924	+	3019.0	1	Trem1|-|-|17 C|17|protein-coding	1.18	1.79	2.52	0.395	7.6720000000000015	1.499	2.804	4.965	2.263	12.878	13.203	1.036	0.445	19.649	18.516	13.094000000000001	7.667865935186919	7.861499999999999	7.554021743415888	2.0265	0.33446150750123604	1.992	1.1483414126469524	0.42	0.035355339059327	Trem1	-0.0006462241034658025	0.00023851939485354133
NM_133739	chr9	7764077	7794332	+	2863.0	1	Tmem123|2310075C12Rik|-|9 A1|9|protein-coding	108.363	207.552	202.71	121.376	179.458	129.246	160.16899999999995	247.624	153.967	193.027	170.989	138.399	99.024	153.787	267.283	223.3705	62.101653057708646	186.8495	22.43013420601838	180.7595	37.89031686988121	134.266	36.63237390615029	110.2	15.805250773081786	Tmem123	-0.004967778168744864	-0.01926966899409
NM_001163501	chr12	84149174	84218881	-	6835.0	1	Elmsan1|9430029N19Rik|C130039O16Rik|Gm260|-|12 D1|12|protein-coding	9.142	8.224	10.202	7.353	19.152	9.836	10.168	11.418	10.209	13.835	13.368	8.912	9.291	17.449	18.323	18.7375	0.5861915216036844	11.785	2.238700069236608	9.2165	1.4036069606552966	9.655	0.7254915574973653	8.322000000000001	1.370372941939544	Elmsan1	-0.0004961903848915673	0.002157114725988241
NM_010886	chr6	11900373	11907446	-	486.0	1	Ndufa4|MLRQ|-|6 A2|6|protein-coding	161.94	147.884	114.45	184.814	93.187	110.525	94.529	76.021	93.406	38.86	48.76300000000001	112.146	113.515	49.618	49.221	71.20400000000002	31.08865674164775	81.60650000000003	46.447723135800715	120.645	38.521763225480704	128.2345	47.666775226566344	149.1645	50.41600639181967	Ndufa4	0.00383953136954296	0.017507825379784483
NM_024217	chr8	104340594	104347672	+	1609.0	1	Cmtm3|9430096L06Rik|AI413895|BNAS2|Cklfsf3|-|8 D3|8|protein-coding	4.792	5.222	7.727	4.94	12.692	5.48	5.874	6.779	6.756	8.54	7.7029999999999985	4.939	6.711	10.108	10.997	11.8445	1.198545994111195	7.715	0.01697056274798843	5.989000000000001	1.0847018023401602	5.332999999999999	0.7650895372438421	5.8255	1.2522861094813795	Cmtm3	-0.00031324230362535645	0.0012807276554153322
NM_152824	chr2	11585439	11603199	-	1520.0	1	Rbm17|2700027J02Rik|RP23-114B13.1|2 A1|2|protein-coding	94.155	96.385	73.134	99.477	48.23	57.168	52.715	52.364	51.01300000000001	26.478	30.563	62.708	69.093	21.481	26.76	37.495	15.181582592075177	51.8485	30.102242781892517	73.69900000000001	32.082848875995985	73.435	29.302505012370528	84.285	21.484732439572138	Rbm17	0.002303417176305633	0.0032796023330941143
NM_206536	chr9	21526177	21545331	+	1209.0	1	AB124611|Gm1706|-|9 A3|9|protein-coding	7.869	15.759	26.251	6.9929999999999986	82.103	18.376	26.098000000000006	48.197	27.658	106.977	90.71	14.207	9.58	122.2	118.021	100.06200000000001	25.397861366658386	58.48049999999999	45.57939600850368	21.7085	8.413863589338733	16.9835	12.889849514249578	8.2865	1.8292852429295972	AB124611	-0.004648959575637278	0.0034975962582000555
NM_025668	chr7	99837569	99858883	-	2808.0	1	Spcs2|5730406I15Rik|AA408713|mKIAA0102|-|7 E2|7|protein-coding	59.31	61.67	48.706	62.26300000000001	33.675	41.729	39.269	34.059	38.158	20.363	24.86	40.39	46.048	16.465	19.062	26.3685	10.332951393479028	36.783	16.86166830417441	49.913999999999994	16.625494639258104	49.2895	14.171127001759587	54.1555	11.465736456939894	Spcs2	0.0013966417699056394	0.00025020561129874934
NM_172719	chr5	115565263	115622654	+	8486.0	1	Gcn1l1|4932409G22|AL022764|G431004K08Rik|GCN1L|mKIAA0219|-|5 F|5|protein-coding	29.764	26.561	20.893	28.054	16.65	22.927	21.439	18.85	22.386	11.918	12.181	23.467	29.822	8.687000000000001	9.959	13.3045	4.731251472919191	16.537	6.160314277697212	24.4735	2.9521708114538328	25.6015	5.886663953378006	28.938	1.2501647891376728	Gcn1l1	0.0007857832264400496	0.002466847062546444
NM_029157	chr4	124714861	124732422	+	1678.0	1	Sf3a3|4930512K19Rik|60kDa|RP23-230F2.5|4|4 D1|protein-coding	94.705	83.853	69.441	92.113	31.58	51.50899999999999	47.191	38.668	48.523	18.629	24.612	52.098	57.319	17.49	16.494	24.037	10.667412900980263	47.0265	31.698889893811746	66.188	24.982082579320664	70.94800000000002	33.597471601297585	74.71600000000001	24.603073344604788	Sf3a3	0.0025705717664675715	-0.0015291692034076455
NM_145472	chr15	76721465	76723845	-	1754.0	1	C030006K11Rik|1110033I13Rik|-|15 D3|15|protein-coding	24.896	20.6	13.851	18.415	7.369	14.353	14.691	11.475	13.25	5.235	6.19	14.119000000000002	15.12	4.405	3.635	5.502000000000001	2.6403367209505677	10.0205	5.417145050670137	16.925	5.197234841721136	19.7935	7.216024702008713	16.7675	2.3299168440097007	C030006K11Rik	0.0006798841544398736	-6.377942247929156e-05
NM_011638	chr16	32608896	32632794	+	4893.0	1	Tfrc|2610028K12Rik|AI195355|AI426448|AU015758|CD71|E430033M20Rik|Mtvr-1|Mtvr1|TFR|TFR1|TR|Trfr|p90|-|16 B3|16 23.06 cM|protein-coding	84.449	73.524	39.269	100.409	15.574000000000002	88.559	74.161	43.306	75.998	17.941	26.395	95.829	89.73	14.034	15.535	15.5545	0.02757716446650377	32.832	9.103292700995604	74.76100000000001	1.749382176655844	79.305	7.274714564847074	95.0695	7.551193316290793	Tfrc	0.004039221564944835	0.01144200034745022
NM_177994	chr10	79910053	79916930	-	1811.0	1	R3hdm4|AI503502|C030046I01Rik|-|10 C1|10|protein-coding	30.661	38.074	43.971	30.664	101.315	29.148000000000003	37.13	51.1	37.128	105.542	105.974	31.341	33.058	137.388	113.831	107.573	8.850148473330648	74.9725	43.8427417539095	37.601	0.6689230150025465	33.8955	4.5742737674957965	31.861	1.6928136341605395	R3hdm4	-0.004029023528352685	0.002597424334457828
NM_031198	chr6	16833381	16898441	-	1770.0	1	Tfec|BB107417|Tcfec|bHLHe34|-|6|6 E4-G|protein-coding	1.894	4.747	5.569	1.858	15.948	2.294	3.241	8.986	3.714	5.7029999999999985	9.58	2.636	1.359	5.2810000000000015	9.159	12.5535	4.80054793747547	7.5745	2.83620529933924	4.2305	0.7304413049657021	2.5675	0.9524728342582808	1.6085	0.3528462838120871	Tfec	-0.0005415639220593938	0.0001418365622798802
NM_029384	chr7	4784785	4789560	-	1047.0	1	Tmem238|2210411K11Rik|-|7 A1|7|protein-coding	22.495	17.369	8.437999999999999	16.702	2.815	10.582	9.97	5.848	7.515	3.4210000000000003	2.273	11.998	12.986	0.7140000000000001	1.794	2.3045	0.7219560235914649	5.355499999999998	4.359313306015065	12.442	6.967830221812235	16.2325	8.856512434361505	14.844	2.627608798889204	Tmem238	0.000714646391405566	0.0017889422580217094
NM_001301304	chr3	103739815	103791563	-	7921.0	1	Hipk1|1110062K04Rik|Myak|DN-252N9.6|3|3 F3|protein-coding	27.406	28.909	32.101	26.333	51.993	41.926	45.687	57.518	46.717	101.044	94.188	40.036	39.55	114.105	100.04	76.01650000000002	33.97435951567005	63.1445	43.90213872352918	37.813	12.592157559370008	36.5465	12.926619066871295	32.9415	9.34583032694261	Hipk1	-0.002310485186328751	-0.0026274149795553333
NM_011791	chr8	25816001	25840787	-	3284.0	1	Ash2l|-|-|8|8 A3|protein-coding	25.854	22.15	19.976	25.997	11.665	16.48	16.323	12.129	15.195	9.419	10.07	18.142	18.23	6.774	7.54	9.6025	2.916815472394509	15.023	7.004599774433938	18.6725	4.917927663152432	21.0885	6.7394347314889815	22.1135	5.492098369475899	Ash2l	0.0006183599658930688	0.000155564485549158
NM_026896	chr2	29346810	29524790	+	1250.0	1	Med27|1500015J03Rik|2310042P07Rik|AA682045|Crsp8|D2Ertd434e|RP23-104G16.2|2 A3|2 19.84 cM|protein-coding	17.3	18.019	12.204	21.707	7.362	13.411	11.887	11.992	11.429	4.689	6.148	12.388	14.861	3.888	5.2189999999999985	6.2905	1.515329832082774	9.176	4.282238666865732	14.724	4.6598336880193525	14.5935	3.827569006562781	18.284000000000002	4.840853024003104	Med27	0.000573968303468003	0.0015224996599211694
NM_205820	chrX	106143275	106160493	+	4009.0	1	Tlr13|AI666735|Gm713|RP23-186F4.4|X D|X|protein-coding	2.519	6.76	6.55	1.649	19.318	8.841000000000003	12.902	29.315	15.429	54.353	48.268	5.947	3.07	57.648	59.582	39.45	28.470947437695145	27.409000000000002	29.499080697540396	11.0945	6.129908686106181	7.7105000000000015	7.341889709059923	2.3595	1.004798736066085	Tlr13	-0.0018712782784120112	-0.0025955877977040347
NM_023268	chr1	155778155	155812899	-	2480.0	1	Qsox1|1300003H02Rik|QSOX|Qscn6|SOx|-|1 G3|1|protein-coding	8.736	11.436	13.787	7.94	19.137	8.771	11.376	15.890999999999998	11.396	12.972	17.093	9.531	8.145	11.96	16.641	17.889	1.7649385258416197	15.44	2.3376950186027097	11.415999999999999	0.02828427124592165	10.056	1.86676190233248	8.0425	0.14495689014318516	Qsox1	-0.00048261333687005785	-0.0014312402935913542
NM_013854	chr17	35956819	35969750	-	3125.0	1	Abcf1|AU041969|Abc50|D17Wsu166e|GCN20|-|17 B1|17 18.8 cM|protein-coding	83.48	77.0	65.87100000000001	85.99600000000002	41.542	52.03100000000001	47.57899999999999	38.756	46.29600000000001	20.11	24.877	55.785	65.172	19.68	19.738	30.64	15.417756256991492	45.373999999999995	28.987135387961334	61.648	21.711006609551763	65.5295	25.385840551378273	75.584	14.724791611428635	Abcf1	0.0021533987972086363	0.0035691799399920556
NM_009121	chrX	155213126	155216449	-	1160.0	1	Sat1|AA617398|SSAT|Sat|RP23-440J5.9|X F3-F4|X 72.38 cM|protein-coding	43.678	48.934	51.159	49.181	86.195	43.506	40.415	57.573	45.604	88.197	79.454	51.538	41.529	93.843	100.723	93.459	10.272847317078023	65.3065	20.007586373673373	47.269	2.354665581351079	42.0465	2.307289427011688	45.355	5.410781089639403	Sat1	-0.002556582236437113	0.00677445390223071
NM_025675	chr2	114516418	114654928	-	2689.0	1	Dph6|5730421E18Rik|Atpbd4|RP23-177D21.1|2|2 E5|protein-coding	16.988	13.804	9.81	16.392	3.634	13.44	12.468	8.061	12.705	3.415	6.507999999999999	13.843	13.691	1.506	2.922	3.278	0.5034600282048239	8.158999999999999	2.3348665914779883	13.2545	0.7771103525240214	14.728	3.1961226509631837	15.0415	1.909895415984861	Dph6	0.000616542513231325	-2.9675225011351267e-05
NM_001170540	chr13	98309897	98317006	-	881.0	1	Btf3|1700054E11Rik|mCG_114993|13 D1|13|protein-coding	144.989	132.578	105.985	147.966	43.249	124.773	106.588	93.459	102.173	40.878	55.544	126.873	151.72299999999996	41.37600000000001	41.177	42.213	1.4651252506187005	80.7645	35.667173149830624	117.3755	21.499581681977077	125.7885	27.153607504344684	149.84449999999995	2.656600176919228	Btf3	0.0051205561659491165	0.006035836274083934
NM_001163288	chr4	59314683	59438633	-	3276.0	1	Susd1|A530080P10|Gm12528|OTTMUSG00000007332|-|4 B3|4|protein-coding	2.418	2.721	4.22	1.798	10.195	3.028	3.861	5.9289999999999985	3.634	12.663	12.546	2.207	1.964	15.121	15.856	13.0255	4.002931488297047	8.383	5.887371060159197	3.1775	0.6455884912233167	3.1395	1.0203550852521892	1.881	0.11737972567696435	Susd1	-0.0005714932714970535	0.00025661958574637326
NM_026301	chr18	20944625	20983848	+	1326.0	1	Rnf125|4930553F04Rik|-|18 A2|18|protein-coding	4.045	7.497000000000001	7.957999999999998	4.714	14.699000000000002	6.8679999999999986	6.029	8.226	6.363	17.779	15.068	3.905	4.388	15.648	16.736	15.7175	1.4403765132769937	11.513	5.0275292142363535	6.93	0.8018590898655533	5.037	1.4028998538741104	4.551	0.2305168106667926	Rnf125	-0.0005788679034207739	-0.00043576893792708616
NM_012019	chrX	48474944	48513563	-	2219.0	1	Aifm1|AIF|AIFsh2|Hq|Pdcd8|RP23-35N5.1|X A6|X 25.68 cM|protein-coding	18.867	17.048	14.137	18.855	9.04	11.764	11.613	10.561	12.247	7.9529999999999985	9.049	15.481	13.767	6.487	7.1720000000000015	8.106	1.320875467256468	11.593	3.597759302677153	14.6475	3.3948196564766095	15.24	5.129352590727219	16.311	3.597759302677161	Aifm1	0.00040732318006605854	-5.8144988479382356e-05
NM_001205314	chr1	52119438	52161865	+	5126.0	1	Stat1|2010005J02Rik|AA408197|-|1 C1.1|1 26.81 cM|protein-coding	123.639	87.389	55.269	146.156	63.752	167.91299999999995	127.05	60.915	126.497	40.235	42.054	191.888	177.067	42.874	55.88399999999999	59.818000000000005	5.563516154375613	48.6615	9.34441611338023	106.943	27.653531998643473	125.3445	2.411941230627016	161.6115	21.85737771325737	Stat1	0.004981744096662167	0.04381138472509634
NM_146011	chr10	127323727	127329943	+	1794.0	1	Arhgap9|AU043488|-|10 D3|10|protein-coding	37.82	44.174	62.967	39.353	138.499	34.533	39.343	47.348	38.374	77.97399999999998	68.53699999999999	35.354	38.237	109.409	89.92200000000003	114.2105	34.349126109698936	65.752	3.9385847712090913	41.273999999999994	4.10121933088194	38.58150000000001	1.0769236277469774	38.795	0.7891311678037878	Arhgap9	-0.0038582492578369885	0.014314584507388742
NM_007918	chr8	27260327	27275656	+	976.0	1	Eif4ebp1|4e-bp1|AA959816|PHAS-I|-|8 A4-B1|8 15.95 cM|protein-coding	134.526	108.518	71.196	117.756	38.404	58.602	60.368	49.608	59.24	28.091	28.904	67.296	77.679	27.58	30.789	34.596500000000006	5.38461813873552	50.05	29.90495998994148	83.87899999999998	34.8448079633107	97.447	52.437624679231995	97.7175	28.338718469613227	Eif4ebp1	0.003437811214799681	0.008611683506138706
NM_021788	chr8	57482702	57487860	-	1177.0	1	Sap30|30kDa|-|8 B2|8 29.85 cM|protein-coding	16.272000000000002	12.333	13.865	14.735	25.74	8.231	11.425999999999998	10.284	9.851	19.2	14.996	8.015	10.553	25.676	22.381	24.0605	2.3751716780056222	14.4305	0.7997377695219992	11.092	1.7550390309050117	13.849	3.4266394616300064	12.643999999999998	2.957120558922147	Sap30	-0.0005530729911364082	0.004425054215333713
NM_001139519	chr2	173213736	173218922	-	775.0	1	Zbp1|2010010H03Rik|Dai|Dlm1|mZaDLM|RP23-44L6.4|2 H3|2|protein-coding	30.714	24.482	17.996	28.391	38.358	34.954	27.546	16.799	26.315	9.411	6.525	37.512	31.983	10.372	13.711	26.0345	17.42806083590484	12.2605	8.111221886990883	25.3985	1.2961267299149983	29.130000000000006	2.2401142827989258	30.187	2.5399275580221468	Zbp1	0.00037657395792487327	0.011774206417460228
NM_026063	chr17	27122665	27133891	-	467.0	1	Uqcc2|2900010M23Rik|Cbp6|M19|Mnf1|-|17|17 B1|protein-coding	101.225	74.247	70.764	78.45	29.558000000000003	41.115	41.787	26.673	43.117	7.809	13.164	38.208	47.445	10.941	10.054	19.805999999999997	13.791410660262427	41.964	40.729350596345135	58.681999999999995	22.01223409833718	71.506	42.029012860166	62.94750000000001	21.923845750688876	Uqcc2	0.002407755643281596	-0.0026106486870939626
NM_011980	chr7	30161268	30169727	-	2026.0	1	Zfp146|OZF|Znf146|-|7 B1|7|protein-coding	35.227	33.547	27.959	37.147	18.679	28.03	25.786	19.764	23.173	14.175	16.518	28.699	31.317	10.088	12.271	15.475	4.531140253843395	22.2385	8.090008683555283	28.36	7.3355257480292515	30.5065	6.6757951211821975	34.232	4.122432534317534	Zfp146	0.0008973782283700302	0.0011311426895689585
NM_013599	chr2	164948219	164955849	+	3159.0	1	Mmp9|AW743869|B/MMP9|Clg4b|MMP-9|pro-MMP-9|RP23-61O3.10-001|2 H1-H2|2 85.27 cM|protein-coding	22.579	46.489	59.43899999999999	9.87	219.35	28.187	54.778	129.298	57.153	312.939	280.397	19.639	10.999	436.98800000000006	377.29	298.32	111.68044502060341	169.918	156.24090015741712	51.821000000000005	7.540586714573367	38.6785	22.768131247425643	10.4345	0.7983235559596219	Mmp9	-0.014605714533526987	0.009865378810899751
NM_022027	chr10	5020196	5069063	-	4807.0	1	Syne1|8B|A330049M09Rik|BE692247|C130039F11Rik|CPG2|Myne1|mKIAA1756|-|10 A1|10|protein-coding	3.025	5.6789999999999985	9.504	2.172	27.318	8.508	11.122	20.877	11.188	63.43	52.033	5.8660000000000005	4.749	79.655	62.091	44.7045	24.588224102199806	30.7685	30.072544297082683	8.433499999999999	3.895451257556691	7.0735	5.725443607267474	3.4605	1.8222141751177332	Syne1	-0.002180791620441468	-0.0014651297625780228
NM_001291186	chr11	76416732	76468465	-	4443.0	1	Abr|-|RP23-48B14.2|11 B5|11 45.92 cM|protein-coding	10.13	12.598	14.563	9.685	31.802	23.449	21.823	31.013	22.928	47.754	43.252	22.665	17.24	56.253	54.018	42.91	15.709084250840359	28.9075	20.286186445460853	17.762999999999995	7.304413049657055	15.9765	8.268199592414295	13.4625	5.342191731864368	Abr	-0.0014869317166802602	0.0015512681022593635
NM_013850	chr10	79997615	80015572	+	6546.0	1	Abca7|ABCX|Abc51|-|10 B4-C1|10 39.72 cM|protein-coding	11.85	14.053	21.549	11.624	29.728	17.209	17.965999999999994	23.985	18.488	33.765	31.197	16.558	17.24	36.439	32.995	31.3615	2.3101178541364336	26.373	6.82216622488783	16.2705	3.136018574562346	14.907999999999998	4.324665073736929	14.432	3.971111683143656	Abca7	-0.0009275674552105803	-0.0011652320826093525
NM_031874	chr9	21907511	21918121	-	3860.0	1	Rab3d|C130057E11Rik|-|9|9 A2-A3|protein-coding	3.3110000000000004	6.212999999999999	7.756	1.984	25.662	2.69	6.335	11.085	5.391	24.582	23.12	3.042	1.6230000000000002	35.385	31.447	28.5545	4.090612729164213	15.437999999999999	10.863988586150112	5.8020000000000005	0.5812417741353498	4.823	2.1382909063081184	1.8035	0.2552655480083423	Rab3d	-0.001329951497413162	0.0017405929122745205
NM_212449	chr9	50605240	50617464	-	3308.0	1	AU019823|Gm639|-|9 A5.3|9|protein-coding	16.913	15.705	15.282	16.252	6.705	13.783	12.807	11.105	12.33	8.267999999999999	8.033	13.283	12.55	5.745	4.542	5.6235	1.5294719677065016	11.6575	5.125817056821283	14.0175	2.386485386504598	14.86	2.9033804435519746	14.401	2.617709303952596	AU019823	0.0004498413213400359	-0.0018649520290561297
NM_175102	chr10	13008450	13009183	+	731.0	1	Sf3b5|10kDa|1110005L13Rik|AU043053|Sf3b10|-|10 A1|10|protein-coding	153.471	136.363	109.941	134.833	67.329	60.865	66.899	58.533	63.517	23.252	24.823	67.686	77.842	23.782	23.461	45.395	31.019360277091465	67.382	60.18751500103654	99.94	51.50990058231525	110.185	61.21564826088183	106.3375	40.29872256660249	Sf3b5	0.0033841292225084627	0.0019575623724802805
NM_145856	chr1	20777146	20784270	-	1173.0	1	Il17f|C87042|IL-17F|-|1 A4|1|protein-coding	55.305	10.425	8.856	83.965	7.801	28.237	18.119	2.16	18.534	0.944	0.085	36.236	36.156	1.594	2.739	5.27	3.5793745263663035	4.4705	6.2020335777872075	14.479500000000002	5.733928888641716	36.711999999999996	26.294472765202947	60.06050000000001	33.80606810174765	Il17f	0.0023107259691099143	0.023982726819069378
NM_028803	chr16	70313949	70569720	+	2970.0	1	Gbe1|2310045H19Rik|2810426P10Rik|D16Ertd536e|-|16 C2|16 40.19 cM|protein-coding	6.731	8.5	7.478	5.876	11.75	6.895	8.486	11.255	9.08	14.45	11.969	6.146	5.256	11.329	13.113	12.4315	0.9637865427572544	9.7235	3.1756165543087764	8.79	0.41012193308821343	7.6085	1.240972400982392	5.566000000000002	0.43840620433565103	Gbe1	-0.0002976769567143657	-0.0004725281323100104
NM_178601	chr1	34439829	34445747	+	2238.0	1	Imp4|AA409888|AV031295|D1Wsu40e|-|1 B|1 13.22 cM|protein-coding	54.885	45.68600000000001	35.581	55.971	24.025	42.067	33.891	26.728	35.295	16.848	16.238	44.721	43.901	11.443	10.843	17.433999999999994	9.321081589601075	25.9095	13.677566468491387	40.4905	7.347546563309437	44.388000000000005	14.844999764230364	49.93600000000001	8.534778848921635	Imp4	0.0016306148908993238	0.004110652866846172
NM_025644	chr19	41922980	41933314	-	1612.0	1	Exosc1|2610035C18Rik|2610104C07Rik|2610312F07Rik|AI447561|-|19|19 D1|protein-coding	28.155	22.562	17.480999999999998	30.527	10.936	19.396	19.894	15.192	18.271	10.504	10.888	21.215	21.416	6.61	6.04	8.488	3.4619948006893377	14.1845	4.661955008362899	20.4165	3.034195198071477	24.024500000000003	5.841409119382057	25.9715	6.4424498833906245	Exosc1	0.0008726772282448915	0.0016679253763821297
NM_025346	chr11	51623673	51635896	-	1934.0	1	Rmnd5b|0610039K22Rik|Gid2|RP23-79E13.4|11 B1.3|11|protein-coding	13.911	16.113	19.202	14.254	31.356	15.597	17.992	21.687	15.363	29.801	29.558000000000003	14.369000000000002	15.854	41.788	34.525	32.9405	2.240821389579989	24.380000000000006	7.322797825967887	15.738	0.5303300858899106	15.9515	2.8857027740223056	15.054000000000002	1.131370849898464	Rmnd5b	-0.0009404084372508559	0.0014401897604912478
NM_026632	chr6	8255936	8259141	-	632.0	1	Rpa3|14kDa|C330026P08Rik|-|6 A1|6|protein-coding	28.513	27.338	26.662	33.672	10.962	18.632	18.377	17.816	19.82	10.407	13.65	22.472	19.123	6.902	8.602	9.782	1.6687720036002576	20.156	9.200873436799355	23.579	5.316028780960468	23.445	7.167234334106843	26.3975	10.28769655948307	Rpa3	0.0007680106602845627	-0.002653488721848216
NM_022018	chr1	151571373	151719347	+	3923.0	1	Fam129a|AI256368|AU019833|Niban|-|1 G2|1|protein-coding	84.63799999999998	142.49200000000005	151.722	98.076	44.359	69.808	87.656	110.396	90.976	74.785	77.509	77.844	79.584	49.096	49.462	46.9105	3.608365904394804	114.6155	52.47651555219728	116.734	36.42731293960618	86.14699999999998	2.134048265621511	88.83000000000001	13.075818597701526	Fam129a	0.0018802619630691295	-0.044586198388034515
NM_026027	chr18	36403679	36454495	-	1071.0	1	Pfdn1|2700086I23Rik|AA408327|AU044714|-|18 B2|18|protein-coding	38.738	38.084	26.617	42.203	14.047	26.756	25.465	18.924	22.957	8.999	11.017	26.235	27.793000000000006	6.574	9.045	11.546	3.5369481194951167	18.817	11.030865786510141	30.5205	10.696404279008915	32.1015	9.385428306689029	34.998000000000005	10.189408716898136	Pfdn1	0.0012116871849571376	0.001645627497075586
NM_133185	chr16	5008729	5013553	-	1379.0	1	Rogdi|0610011C19Rik|AU020118|C76152|Lzf|-|16 A1|16 2.49 cM|protein-coding	11.548	22.913	17.38	15.039	52.637	18.551	18.959	40.826	24.624	41.794	30.847	15.69	11.726	60.007	90.891	71.76400000000002	27.049662807510142	24.1135	9.522607022239232	23.768500000000003	1.2098597026101972	15.2535	5.240368355373508	13.3825	2.3426447660710403	Rogdi	-0.002680343265881469	0.016013104814295038
NM_153599	chr5	146231675	146302874	+	2571.0	1	Cdk8|-|-|5 G3|5|protein-coding	13.953	12.98	12.01	16.456	5.087	15.726	13.845	9.361	12.442	8.207	7.462999999999999	13.88	11.774	5.526	6.824	5.9555	1.228244478921032	9.7365	3.215214534055231	12.710999999999999	0.3804234482783646	13.899	0.07636753236776228	14.115	3.310673949515413	Cdk8	0.00041946644270983256	-0.0002494776473844532
NM_001081420	chr4	56802329	56809605	+	4291.0	1	Fam206a|-|RP23-455B1.1|4 B3|4|protein-coding	11.661	10.563	9.407	12.958	5.53	11.504	11.583	8.512	11.81	5.706	7.463999999999999	11.722	10.300999999999998	4.168	4.642	5.086	0.6279108216936492	8.4355	1.3739084758454674	11.1865	0.8817621561396525	11.622	0.05515432893249223	11.6295	1.8787827176126464	Fam206a	0.0003440385265555681	-0.000589295446968788
