id	id	chr	start	end	strand	Length	Copies	Annotation/Divergence	../../rep1/tag-dirs/0-1uM-PCC-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/100uM-K99A-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/10uM-K99A-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/10uM-PCC-24h-KAA-15-01-22 reads	../../rep1/tag-dirs/No-Peptide-24h-KAA-15-01-22 reads	0-1uM-PCC-24h-0-5uM-MEKi	0-1uM-PCC-24h	100uM-K99A-24h-0-5uM-MEKi	100uM-K99A-24h	10uM-K99A-24h-0-5uM-MEKi	10uM-K99A-24h	10uM-PCC-24h-0-5uM-MEKi	10uM-PCC-24h	No-Peptide-24h-0-5uM-MEKi	No-Peptide-24h	gene_name	pc1	pc2
NM_029635	NM_029635	chr2	101886262	101901639	+	1167.0	1	Commd9|1810029F08Rik|AA409293|RP23-275L13.2|2 E2|2|protein-coding	15.513	12.472999999999999	12.477	14.210999999999999	4.962	9.395	8.139	6.935	8.073	4.13	4.333	7.162000000000001	10.931	5.178999999999999	4.023	Commd9	0.0002660005113961996	0.0013514553205568026
NM_026438	NM_026438	chr10	61648621	61674165	+	1279.0	1	Ppa1|2010317E03Rik|Pyp|-|10 B4|10 32.25 cM|protein-coding	118.089	93.48100000000001	56.343999999999994	124.40799999999999	17.988	81.683	63.493	41.652	68.234	11.812999999999999	17.986	82.78200000000001	80.843	5.992000000000001	7.497000000000001	Ppa1	0.003095628694726469	0.005299518516338633
NM_024266	NM_024266	chr9	44407714	44410406	+	677.0	1	Rps25|2810009D21Rik|-|9 A5.2|9|protein-coding	10.957	9.264	9.847000000000001	11.901	10.157	12.853	7.432	8.107999999999999	11.315999999999999	7.311	6.518	9.997	12.975	4.234	5.694	Rps25	0.0002551470535227043	0.0013501833402947251
NM_028876	NM_028876	chr5	108121647	108132591	-	3745.0	1	Tmed5|3110020O18Rik|4432412D15Rik|-|5|5 E5|protein-coding	31.4	30.557	27.576	33.853	18.333	39.684	39.25	30.386	37.623000000000005	19.928	23.843000000000004	40.608000000000004	30.0	17.171	18.555	Tmed5	0.0007045776267071526	-0.004782326937451122
NM_133865	NM_133865	chr3	103800605	103809387	-	4282.0	1	Dclre1b|AI452214|Apollo|SNMIB|mSNM1B|AC124698.2|3 F2.2|3|protein-coding	5.5489999999999995	5.518	5.559	5.535	10.383	5.459	5.579	7.346	5.391	11.057	8.985	4.814	4.56	12.470999999999998	10.977	Dclre1b	-0.000261287525047486	0.00035830992801798403
NM_028639	NM_028639	chr17	87282886	87381770	+	4593.0	1	Ttc7|1110035E02Rik|1700007L07Rik|Ttc7a|fsn|hea|-|17 E4|17|protein-coding	9.443999999999999	12.040999999999999	14.782	7.819	26.215999999999998	10.179	12.562000000000001	19.045	12.814	29.435	25.691	8.283	7.662000000000001	34.228	32.282	Ttc7	-0.000982056677074424	0.00026670842908644595
NM_007832	NM_007832	chr5	88765013	88783277	+	3048.0	1	Dck|-|-|5 E2|5|protein-coding	6.38	7.312	11.137	6.294	35.263000000000005	8.754	10.089	13.992	9.493	25.148000000000003	25.635	8.107999999999999	6.0760000000000005	31.441999999999997	30.339000000000002	Dck	-0.0010343633379364429	-0.00056161928161937
NM_175088	NM_175088	chr6	15720661	15802169	+	3428.0	1	Mdfic|Kdt1|Mdfid|-|6 A1|6|protein-coding	39.768	28.296	16.298	55.787	14.040999999999999	38.683	31.399	17.265	32.223	14.267000000000001	11.787	41.7	40.086999999999996	11.07	15.831	Mdfic	0.0010732581062898405	0.007644882952547646
NM_148928	NM_148928	chr2	28566245	28583279	-	2791.0	1	Gtf3c5|2700084A09Rik|TFIIIC63|TFiiiC2-63|RP23-430H1.8|2 A3|2|protein-coding	13.499	12.550999999999998	9.789	16.907	6.706	12.533	12.467	8.926	11.703	5.04	6.608	15.229000000000001	15.356	4.666	4.994	Gtf3c5	0.0004036012724661022	0.0009775399836462215
NM_028712	NM_028712	chr3	61364507	61368703	+	4194.0	1	Rap2b|4021402C18Rik|AA408554|-|3 E1|3|protein-coding	13.1	17.062	12.853	13.860999999999999	28.759	13.707	14.104000000000001	23.105999999999998	13.07	21.691999999999997	17.660999999999998	12.873	12.714	25.910999999999998	39.124	Rap2b	-0.0009089745655499757	0.011032586723744648
NM_027215	NM_027215	chr7	30727701	30729534	-	859.0	1	Tmem147|2010004E11Rik|5033425B17Rik|Nifie14|-|7 B1|7|protein-coding	56.934	51.891000000000005	38.185	63.68	38.579	32.887	37.771	25.643	32.72	16.906	16.102999999999998	42.558	42.794	13.71	17.779	Tmem147	0.0010861323443781437	0.005856032655616242
NM_145634	NM_145634	chr11	115116214	115133992	-	1855.0	1	Cd300lf|CLIM1|CLM-1|CLM1|Digr2|F730004D16Rik|IREM1|IgSF13|LMIR3|Pigr3|RP23-342L24.3|11 E2|11|protein-coding	9.376	19.266	24.230999999999998	5.999	63.489	30.739	48.163000000000004	91.391	47.214	124.98100000000001	126.79299999999999	20.785999999999998	15.383	154.351	155.945	Cd300lf	-0.005666998184242149	-0.005141329077782415
NM_001164600	NM_001164600	chr15	76070182	76080870	-	1820.0	1	Puf60|2410104I19Rik|2810454F19Rik|SIAHBP1|-|15|15 E1|protein-coding	109.67399999999999	105.53	96.338	109.125	81.753	73.211	66.813	64.303	72.638	36.891	46.637	81.558	89.061	34.305	39.702	Puf60	0.0018373433011512473	0.006419572960798463
NM_172713	NM_172713	chr5	92284010	92310024	-	4996.0	1	Sdad1|4931421J16|AA591032|AW538460|-|5 E2|5|protein-coding	36.866	29.98	21.653000000000002	34.915	12.655999999999999	25.985	24.029	15.227	24.793000000000003	7.9510000000000005	11.520999999999999	24.754	27.808000000000003	6.672999999999999	9.26	Sdad1	0.0008004998823599994	0.001474162119457386
NM_144515	NM_144515	chr17	21535539	21562601	+	3157.0	1	Zfp52|KRAB11|Zfp-52|Zfp76|mszf23-2|mszf24|mszf34|mszf75|zfec29|-|17 A3.2|17 11.4 cM|protein-coding	25.487	14.831	14.082	25.258000000000003	6.518	27.065	21.627	12.238	22.348000000000003	10.870999999999999	10.616	23.809	22.455	6.75	8.031	Zfp52	0.0006656705683332824	-3.408771721054157e-05
NM_028108	NM_028108	chr16	44139809	44163364	+	4519.0	1	Naa50|2600005K24Rik|2810441M03Rik|AW112078|Mak3|Mak3p|Nat13|Nat5|San|-|16 B4|16|protein-coding	43.141000000000005	36.802	27.785	45.317	16.486	41.166000000000004	39.27	34.12	38.806999999999995	17.452	22.206	42.763000000000005	37.924	14.423	17.182000000000002	Naa50	0.0009808174619263586	-0.0014581404849778549
NM_001285412	NM_001285412	chr6	29348106	29376675	+	3037.0	1	Calu|9530075H20Rik|-|6 A3.3|6|protein-coding	48.42100000000001	45.551	35.997	51.083999999999996	23.355999999999998	43.931000000000004	39.792	33.298	38.792	25.066999999999997	24.814	47.795	44.013000000000005	16.188	16.665	Calu	0.0010985937649404499	-0.0011053442822946645
NM_001099217	NM_001099217	chr15	75108161	75111949	-	795.0	1	Ly6c2|Ly-6C.2|Ly-6C2|-|15 D3|15|protein-coding	67.263	100.427	124.601	49.81	357.019	94.126	104.81	163.409	104.501	273.928	279.075	80.36	61.019	316.88599999999997	329.61699999999996	Ly6c2	-0.011410406845157022	-0.007853463783297283
NM_008402	NM_008402	chr2	83724397	83806917	+	7023.0	1	Itgav|1110004F14Rik|2610028E01Rik|CD51|D430040G12Rik|RP23-111F12.3|2 D|2 49.33 cM|protein-coding	38.28	29.713	16.452	30.605	7.8839999999999995	36.789	32.393	19.239	32.555	12.064	12.693	31.962	33.635999999999996	8.89	11.52	Itgav	0.0010601197067156556	0.0018924572201508706
NM_025691	NM_025691	chr5	76974701	76999935	+	3584.0	1	Srp72|5730576P14Rik|72kDa|AI132477|BC019196|C77589|-|5 C3.3|5|protein-coding	54.466	56.077	47.575	57.663000000000004	30.206	48.798	47.232	36.306	46.982	29.980999999999998	27.805	52.861000000000004	51.268	20.985	20.051	Srp72	0.0013157921462245985	-0.0005931470043049349
NM_146152	NM_146152	chr4	117894493	117914999	-	3566.0	1	Ipo13|Imp13|Kap13|Ranbp13|-|4 D2.1|4|protein-coding	16.265	12.29	11.205	14.843	9.047	13.502	12.276	11.505	12.802999999999999	6.52	8.175	13.515999999999998	14.89	8.003	7.263	Ipo13	0.000303912157669277	0.0009024394004037412
NM_172772	NM_172772	chr9	70599014	70657174	-	8070.0	1	Fam63b|AI465301|B230380D07Rik|mKIAA1164|-|9 D|9|protein-coding	4.087	5.9239999999999995	8.504	3.846	14.126	7.4110000000000005	8.571	10.735	8.318999999999999	16.89	16.01	6.894	5.346	18.755	16.787	Fam63b	-0.00047818803480665696	-0.0016062350556486729
NM_010722	NM_010722	chr10	80901363	80918245	-	3357.0	1	Lmnb2|-|-|10 C|10 39.72 cM|protein-coding	25.366999999999997	23.184	17.191	24.969	7.438	16.312	13.853	11.698	14.124	6.15	6.468999999999999	16.327	21.634	3.155	4.122	Lmnb2	0.0006325292178394524	0.002552462912686884
NM_027654	NM_027654	chr19	47033619	47050845	-	2086.0	1	Pcgf6|4933407A11Rik|AI604840|MBLR|Rnf134|-|19 C3|19|protein-coding	23.224	18.229	17.979	20.369	10.755999999999998	18.576	17.605	13.731	17.469	8.617	10.481	18.705	17.3	4.899	5.26	Pcgf6	0.0005157246515993796	-0.002234619624415073
NM_007791	NM_007791	chr1	135729197	135752229	+	1762.0	1	Csrp1|AA408841|AA959891|AW545626|CRP1|Csrp|-|1 E4|1|protein-coding	56.416000000000004	142.137	187.80700000000002	70.928	50.056000000000004	51.16	76.191	106.4	77.02600000000001	57.028999999999996	72.37	59.943999999999996	54.395	23.199	38.372	Csrp1	0.0007747363384605917	-0.02714530390725712
NM_021099	NM_021099	chr5	75574991	75656721	+	5142.0	1	Kit|Bs|CD117|Fdc|Gsfsco1|Gsfsco5|Gsfsow3|SCO1|SCO5|SOW3|Ssm|Tr-kit|W|c-KIT|-|5 C3.3|5 39.55 cM|protein-coding	6.121	17.352999999999998	15.924000000000001	4.082	10.919	5.381	9.611	14.425	10.187000000000001	13.07	14.145	4.397	3.145	10.494000000000002	16.427	Kit	-0.00044465104010251344	-0.0018747718280982624
NM_177081	NM_177081	chr1	135132725	135145320	+	3252.0	1	Ptpn7|BPTP-4|C920001D21Rik|HEPTP|LC-PTP|LPTP|-|1 E4|1|protein-coding	31.508000000000003	25.521	19.480999999999998	28.92	20.031	29.022	28.572	18.07	27.664	13.857999999999999	19.575	28.995	34.118	12.722999999999999	14.833	Ptpn7	0.0007214670156201657	0.0006625858920700887
NM_010517	NM_010517	chr11	99041260	99052643	+	2060.0	1	Igfbp4|AI875747|Deb2|IGFBP-4|RP23-333D2.6|11 D|11|protein-coding	113.76100000000001	94.595	90.09700000000001	102.164	30.166	103.51299999999999	91.899	68.051	96.363	14.447000000000001	26.136999999999997	95.676	129.041	7.199	8.732999999999999	Igfbp4	0.004795597743695266	0.01155127499773886
NM_009084	NM_009084	chr1	72711260	72713813	+	582.0	1	Rpl37a|-|-|1 C3|1|protein-coding	33.626999999999995	30.025	25.65	38.8	34.2	13.555	14.624	8.464	12.895999999999999	4.812	6.985	12.334000000000001	28.936999999999998	7.28	6.539	Rpl37a	0.0007108385804468978	0.006495266353822657
NM_008173	NM_008173	chr18	39410545	39487245	-	6319.0	1	Nr3c1|GR|Grl-1|Grl1|-|18 B3|18 21.09 cM|protein-coding	14.935	20.137999999999998	23.579	13.614	27.924	19.709	20.613000000000003	22.842	19.66	33.02	30.544	18.021	15.54	31.447	31.81	Nr3c1	-0.0006720618650645839	-0.002244663673677186
NM_001293683	NM_001293683	chr10	72654846	72674964	+	1823.0	1	Zwint|2010007E07Rik|2600001N01Rik|D10Ertd749e|Zwint-1|-|10 B5.3|10 37.15 cM|protein-coding	39.816	39.533	27.82	47.625	20.561	35.575	30.410999999999998	22.853	28.309	14.432	16.671	34.735	36.032	12.613	14.993	Zwint	0.000848116219891649	0.003032858211887006
NM_009061	NM_009061	chr1	143999338	144004149	-	3002.0	1	Rgs2|GOS8|AL592303.1|1 F|1 62.56 cM|protein-coding	7.8870000000000005	11.470999999999998	14.51	6.331	41.125	6.608	7.722	13.292	8.639	25.706999999999997	27.927	5.568	5.666	31.508000000000003	31.265	Rgs2	-0.0011588327842136066	-0.0012175077576416329
NM_001004159	NM_001004159	chr6	123173023	123204671	+	1036.0	1	Clec4b2|Aplra1|F830043G12Rik|mDCAR1|-|6 F2|6|protein-coding	0.8490000000000001	0.723	1.263	0.488	4.99	3.36	4.493	7.336	5.296	12.635	11.629000000000001	3.514	1.08	14.675999999999998	10.782	Clec4b2	-0.00040128074791608525	-0.0026816079620797717
NM_026479	NM_026479	chr11	53324689	53333301	+	1251.0	1	Zcchc10|2410141K03Rik|AA675321|D11Ertd416e|RP23-226J16.1|11 B1.3|11 31.92 cM|protein-coding	29.379	23.901	18.439	25.531	8.017000000000001	19.614	17.253	12.263	20.480999999999998	7.652	6.301	18.73	19.232	3.935	4.938	Zcchc10	0.0006849404112044535	0.0007666012174496974
NM_007788	NM_007788	chr2	152226840	152281851	+	4189.0	1	Csnk2a1|Csnk2a1-rs4|RP23-452D3.3|2 G3|2|protein-coding	30.643	30.783	25.58	31.904	14.735999999999999	31.281999999999996	30.903000000000002	25.921999999999997	28.605999999999998	18.158	18.937	31.408	32.951	14.429	13.993	Csnk2a1	0.0007763457533569788	-0.0003540337100379404
NM_029074	NM_029074	chr8	88118759	88135197	+	1824.0	1	Cnep1r1|5033428A16Rik|NEP1-R1|Tmem188|-|8|8 C4|protein-coding	26.399	23.789	25.383000000000003	24.285	13.208	23.151999999999997	25.47	18.519000000000002	24.546999999999997	17.602	17.912	23.921999999999997	22.331999999999997	12.025	11.732999999999999	Cnep1r1	0.0004908928915562539	-0.0037460337977432596
NM_019811	NM_019811	chr2	155518043	155562743	+	2813.0	1	Acss2|1110017C11Rik|ACAS|Acas1|Acas2|AceCS1|Acs1|RP23-260N23.4|2|2 H2|protein-coding	5.274	4.908	8.564	4.226	19.426	5.073	4.998	7.48	5.447	10.464	9.623	3.554	4.515	15.505999999999998	11.595999999999998	Acss2	-0.0003007813766088956	0.00035136084348400914
NM_015740	NM_015740	chr10	128919914	128923524	-	544.0	1	Bloc1s1|AI839753|BLOS1|Gcn5l1|-|10 D3|10 77.19 cM|protein-coding	13.404000000000002	16.533	16.840999999999998	17.999000000000002	20.338	11.302999999999999	15.127	19.793	16.461	14.005999999999998	14.764000000000001	14.609000000000002	14.091	19.93	28.255	Bloc1s1	-0.00041735425215029466	0.006884084265520712
NM_213733	NM_213733	chr2	174110351	174122702	+	2083.0	1	Npepl1|BC023239|C85514|mKIAA1974|RP23-477F4.4|2 H4|2|protein-coding	57.46	46.965	37.718	52.331	21.469	37.874	36.412	29.359	37.871	17.914	17.685	39.605	42.199	14.897	18.175	Npepl1	0.0010824623853935929	0.004352832800590843
NM_001252653	NM_001252653	chr3	95734148	95739569	-	1883.0	1	Ecm1|AI663821|p85|-|3 F2.1|3 40.91 cM|protein-coding	50.276	41.667	39.400999999999996	23.543000000000003	28.005	57.823	56.312	55.163000000000004	59.817	10.583	20.985	52.68899999999999	40.946	11.284	14.069	Ecm1	0.001685322341530971	-0.006702930249447591
NM_023422	NM_023422	chr13	23684199	23692480	+	724.0	1	Hist1h2bc|2610022J01Rik|H2bfs|R74621|-|13 A3.1|13|protein-coding	3.4730000000000003	7.519	5.875	4.1419999999999995	9.212	5.048	6.625	10.789000000000001	4.361000000000001	5.397	6.369	5.2410000000000005	4.869	12.479000000000001	10.649000000000001	Hist1h2bc	-0.0001953950344488886	0.001978235773320259
NM_027869	NM_027869	chr11	29130751	29161828	+	2674.0	1	Pnpt1|1200003F12Rik|Old35|PNPase|Pnptl1|RP23-313I4.2|11|11 A4|protein-coding	17.678	16.522000000000002	13.780999999999999	21.443	8.623	16.205	13.558	10.395999999999999	13.937000000000001	6.527	9.493	18.964000000000002	13.873	6.571000000000001	6.746	Pnpt1	0.0003045753551602759	-0.0010112751296107452
NM_025928	NM_025928	chr3	88394143	88410316	-	985.0	1	Pmf1|2600009M07Rik|AL033286|AW060657|-|3 F1|3|protein-coding	18.89	24.509	22.63	21.128	18.738	15.017000000000001	14.322000000000001	14.289000000000001	17.499000000000002	10.578	10.770999999999999	12.857000000000001	14.655	8.793	6.9239999999999995	Pmf1	0.0003522550844705238	-0.002027961601166682
NM_016890	NM_016890	chr4	41714798	41723163	-	957.0	1	Dctn3|p24|-|4|4 B1|protein-coding	46.156000000000006	41.549	39.916	43.681000000000004	36.519	27.155	23.339000000000002	24.708000000000002	25.908	12.793	13.520999999999999	28.985	32.156	12.957	18.85	Dctn3	0.0005662522701634678	0.007151585224677209
NM_001033238	NM_001033238	chr16	52031549	52208046	+	6302.0	1	Cblb|AI429560|AI851073|Cbl-b|-|16 B5|16|protein-coding	88.09200000000001	77.435	58.402	95.176	40.895	109.167	99.111	67.627	97.685	43.701	48.155	112.309	121.145	35.585	37.958	Cblb	0.0033864396941021384	0.008703954448960181
NM_177910	NM_177910	chr9	108049290	108051936	+	1778.0	1	Gmppb|AI317178|E430010H19|-|9 F2|9|protein-coding	17.701	17.438	14.262	17.476	10.526	11.222999999999999	11.875	10.964	12.255999999999998	7.5089999999999995	6.246	14.505	14.067	6.5889999999999995	6.199	Gmppb	0.0003413850374365391	0.0013895462975650565
NM_008196	NM_008196	chr13	113171874	113180897	-	786.0	1	Gzmk|-|-|13 D2.2|13|protein-coding	1.12	2.459	3.0180000000000002	0.552	8.682	2.066	5.742999999999999	4.387	3.227	8.783	9.335	1.5	1.993	10.147	11.004000000000001	Gzmk	-0.0003561308827239694	-0.0006269859965545627
NM_007675	NM_007675	chr7	24777204	24784655	+	1043.0	1	Ceacam10|Bgp3|Cea10|-|7 A3|7 12.78 cM|protein-coding	6.188	14.334000000000001	14.94	1.5590000000000002	35.59	5.784	13.57	30.363000000000003	14.442	36.714	43.494	3.4410000000000003	2.039	42.716	50.513999999999996	Ceacam10	-0.0019880301152380765	-0.003984901215151689
NM_012057	NM_012057	chr6	29526625	29537320	+	2179.0	1	Irf5|AW491843|mirf5|-|6 A3.3|6 12.36 cM|protein-coding	17.271	32.748000000000005	21.21	21.804000000000002	52.886	25.37	26.953000000000003	36.883	27.840999999999998	37.119	30.899	28.684	22.725	35.488	62.148999999999994	Irf5	-0.0012805170628859325	0.015000919281787093
NM_001113358	NM_001113358	chr14	54235485	54253929	-	692.0	1	Dad1|AI323713|RP23-6A14.1|14 C2|14 27.7 cM|protein-coding	221.106	182.925	156.977	195.845	135.898	133.284	124.351	96.713	123.945	43.008	71.072	135.666	163.165	45.203	52.067	Dad1	0.00419124664718607	0.01066286267355105
NM_028658	NM_028658	chr17	88530124	88588367	+	3111.0	1	Ppp1r21|1110018J12Rik|AI426045|AW550781|Ccdc128|Klraq1|-|17 E4|17|protein-coding	7.773	8.977	15.789000000000001	7.502000000000001	41.878	7.925	9.734	14.093	10.798	22.105999999999998	21.897	8.801	6.942	27.12	28.993000000000002	Ppp1r21	-0.0008890134247289141	0.0013823747686544765
NM_080463	NM_080463	chr2	153241532	153270249	+	5594.0	1	Pofut1|O-FucT-1|mKIAA0180|RP23-192G18.5|2|2 H2|protein-coding	13.02	13.292	15.215	11.716	7.495	12.184000000000001	13.248	13.511	13.935	7.125	8.818999999999999	13.034	13.993	4.311	5.902	Pofut1	0.00034258693202046897	-0.0009351530954164973
NM_026331	NM_026331	chr14	69241851	69285103	-	4156.0	1	Slc25a37|1700020E22Rik|4930513O14Rik|4930526G11Rik|AI848481|C330015G08Rik|Mfrn|Mfrn1|Mscp|frascati|mitoferrin|-|14 D2|14|protein-coding	9.902000000000001	7.432	8.148	10.502	15.686	12.436	11.993	11.481	11.732000000000001	23.755	20.364	12.534	11.550999999999998	27.706999999999997	27.495	Slc25a37	-0.00066221490094954	0.0029097007682608905
NM_144900	NM_144900	chr3	101576219	101604707	-	3677.0	1	Atp1a1|Atpa-1|BC010319|-|3 F3|3 44.3 cM|protein-coding	207.56799999999998	222.111	170.415	193.63099999999997	111.21600000000001	148.688	148.67600000000002	138.75799999999998	148.22	61.9	73.593	151.741	164.613	51.855	60.043	Atp1a1	0.004577583078649418	0.006822522091105638
NM_144559	NM_144559	chr1	171018926	171029761	+	1243.0	1	Fcgr4|4833442P21Rik|CD16-2|FcgRIV|FcgammaRIV|Fcgr3a|Fcrl3|-|1 H3|1 78.53 cM|protein-coding	2.63	3.681	3.8169999999999997	2.151	16.137999999999998	5.32	7.188	12.569	7.412000000000001	22.162	16.114	7.3839999999999995	3.241	29.576999999999998	20.119	Fcgr4	-0.0006662394011558084	-0.00033366791730960816
NM_013760	NM_013760	chr12	44205897	44210068	-	1860.0	1	Dnajb9|AA408011|AA673251|AA673481|AW556981|ERdj4|Mdg1|mDj7|-|12 B1|12|protein-coding	47.45	35.905	32.126	30.905	14.009	27.756	27.0	20.204	23.655	12.009	16.34	22.191	22.772	9.883	9.937999999999999	Dnajb9	0.0005955488813656728	-0.0036642539651755815
NM_001159646	NM_001159646	chr2	125247248	125259049	+	2254.0	1	Dut|5031412I06Rik|5133400F09Rik|D2Bwg0749e|Dutp|dUTPase|RP23-216B20.3|2 F1|2 61.33 cM|protein-coding	27.61	25.586	14.48	34.832	7.936	17.423	16.605999999999998	9.96	15.869000000000002	6.501	8.182	20.405	19.511	3.3169999999999997	4.692	Dut	0.0005931522950637946	0.0002154355649870922
NM_001013376	NM_001013376	chr2	3328949	3332628	-	1023.0	1	Rpp38|C330006A15Rik|RP23-167G19.2|2 A1|2|protein-coding	25.276	19.627	16.592	21.544	5.812	14.743	10.526	10.732000000000001	10.068999999999999	4.456	4.895	13.883	12.306	0.731	1.4980000000000002	Rpp38	0.0004270567456968622	-0.0005115749413087175
NM_029148	NM_029148	chr2	134594502	134644121	-	5137.0	1	Tmx4|2810417D04Rik|4930500L08Rik|AI843224|AW046784|D2Bwg1356e|Txndc13|mKIAA1162|RP23-207F4.1|2 G1|2 65.66 cM|protein-coding	4.699	6.105	7.603	3.918	12.218	5.138	6.297999999999999	8.932	6.388	14.87	14.370999999999999	5.26	4.422	13.707	14.172	Tmx4	-0.00044272237982141086	-0.0017161455983699292
NM_009496	NM_009496	chr6	125215581	125222306	+	2735.0	1	Vamp1|Syb-1|Syb1|VAMP-1|lew|-|6 F3|6 59.32 cM|protein-coding	2.636	2.207	3.739	2.444	10.019	4.242	5.175	4.992	6.189	12.287	10.423	3.5060000000000002	3.887	14.832	11.186	Vamp1	-0.00030480152076193807	-0.0007755663596817036
NM_177613	NM_177613	chr10	79682195	79688398	+	1259.0	1	Cdc34|AI327276|UBE2R1|-|10 C1|10 39.72 cM|protein-coding	125.624	107.436	72.93	116.16799999999999	41.516000000000005	63.721000000000004	61.738	50.754	61.506	20.846	30.125	77.5	86.39399999999999	24.944000000000003	24.928	Cdc34	0.002331580638241014	0.010324666666769627
NM_016871	NM_016871	chr7	19701313	19715429	-	1556.0	1	Tomm40|AW539759|Mom35|Tom40|-|7 A3|7|protein-coding	116.135	83.98899999999999	58.589	112.756	31.266	69.34100000000001	62.828	43.464	61.641999999999996	15.444	22.017	70.418	86.229	11.013	14.421	Tomm40	0.00282841722319429	0.009589166306229068
NM_178614	NM_178614	chr15	84192233	84214303	+	1656.0	1	Samm50|1110030L07Rik|-|15 E2|15|protein-coding	70.707	65.244	51.075	65.21300000000001	36.121	41.299	35.409	30.3	39.884	17.854	19.34	39.414	49.633	13.809000000000001	14.235999999999999	Samm50	0.0013657630376660906	0.003969350113209236
NM_010120	NM_010120	chr18	46597704	46610225	+	2874.0	1	Eif1a|C76390|Ef1a|Eftu|Eif4c|eIF-1A|eIF-4C|-|18 C|18|protein-coding	71.028	53.24	36.146	66.71600000000001	17.917	53.023	45.812	29.482	46.575	14.049000000000001	17.596	53.842	49.975	11.838	14.463	Eif1a	0.0016277682008872295	0.002792482504697025
NM_026538	NM_026538	chr11	6257545	6267729	-	3271.0	1	Ddx56|2600001H07Rik|D11Ertd619e|Noh61|RP23-198N14.5|11 A1|11 3.94 cM|protein-coding	43.727	33.188	25.732	40.007	13.577	25.058000000000003	25.041999999999998	17.555999999999997	24.085	8.043	9.367	25.879	30.259	4.8389999999999995	5.53	Ddx56	0.0010203457542225646	0.0017356785944931963
NM_008355	NM_008355	chr11	53631323	53634702	-	1200.0	1	Il13|Il-13|RP23-239O19.1|11 B1.3|11 31.98 cM|protein-coding	29.72	6.343999999999999	1.909	43.266000000000005	2.499	11.795	9.796	0.293	10.222999999999999	0.0	0.0	12.946	19.49	0.0	0.371	Il13	0.0007143837359924889	0.005046368844275537
NM_025645	NM_025645	chr4	130360132	130390030	+	1576.0	1	Snrnp40|0610009C03Rik|Prp8bp|Wdr57|-|4|4 D3|protein-coding	64.271	57.092	40.899	65.314	24.964000000000002	39.678000000000004	36.46	30.677	34.421	13.43	16.233	41.968	46.153	10.043	12.513	Snrnp40	0.001335959743004813	0.004205229993972615
NM_029495	NM_029495	chr14	77904239	78002656	+	1855.0	1	Epsti1|2310046K10Rik|5033415K03Rik|BRESI1|-|14 D3|14|protein-coding	11.025	15.502	17.837	9.485	50.611999999999995	14.447000000000001	14.322000000000001	22.8	14.51	29.665	21.595	13.212	8.415	32.718	40.632	Epsti1	-0.0011080638903950457	0.0073437928273454595
