id	chr_name	start	end	chromosome_id	tag_count_100um_k99a	id_100um_k99a	tag_count_no_peptide	id_no_peptide	tag_count_10um_k99a	id_10um_k99a	tag_count_0_1um_pcc	id_0_1um_pcc	tag_count_10um_pcc	id_10um_pcc
17067	chr1	16656887	16657523	1	27.1	17067	110.1	5717.0	115.4	5259.0	112.4	5656.0	56.0	10318.0
17068	chr1	36444520	36445338	1	27.1	17068	46.7	15620.0	34.7	18388.0	48.2	15511.0	28.3	18413.0
17071	chr1	52726437	52727063	1	27.1	17071	59.2	12847.0	52.0	14279.0	50.0	15053.0	32.3	16875.0
17074	chr1	71103472	71104294	1	27.1	17074	50.9	14650.0	176.1	2083.0	27.8	21163.0	26.0	19311.0
17078	chr1	133045388	133046492	1	27.1	17078	52.6	14263.0	49.7	14763.0	56.8	13539.0	44.5	13078.0
17080	chr1	168431616	168433018	1	27.1	17080	58.4	13039.0	45.2	15784.0	38.3	17989.0	25.4	19554.0
17081	chr1	183369443	183370071	1	27.1	17081	113.5	5399.0	41.5	16632.0	50.0	15060.0	47.9	12151.0
17085	chr2	28640626	28641256	2	27.1	17085	45.1	16046.0	43.8	16079.0	45.7	16142.0		
17086	chr2	29124380	29125372	2	27.1	17086	44.2	16227.0	36.5	17920.0	46.9	15844.0	25.4	19564.0
17091	chr2	71389288	71390094	2	27.1	17091	83.4	8797.0	83.9	8805.0	70.4	11026.0	46.2	12620.0
17094	chr2	91444341	91445103	2	27.1	17094	63.4	12053.0	53.4	13994.0	56.2	13694.0	37.5	15164.0
17096	chr2	121867845	121868473	2	27.1	17096			47.9	15172.0	51.9	14661.0		
17098	chr2	127791960	127792630	2	27.1	17098	58.4	13050.0	63.0	12141.0			53.1	10983.0
17099	chr2	130179160	130179660	2	27.1	17099	41.7	16879.0	149.2	3055.0	51.9	14663.0		
17101	chr2	143915821	143916573	2	27.1	17101	95.1	7300.0	95.8	7321.0	80.9	9366.0	74.5	6990.0
17102	chr2	163054717	163055447	2	27.1	17102	45.9	15850.0	63.0	12142.0	50.0	15073.0		
17106	chr3	54692330	54692954	4	27.1	17106	106.0	6146.0	98.1	7032.0	93.9	7678.0	82.0	5989.0
17109	chr3	87376440	87377288	4	27.1	17109	36.7	18283.0	37.4	17697.0	66.7	11683.0	38.7	14796.0
17110	chr3	89159067	89159695	4	27.1	17110	47.6	15440.0	48.8	14979.0	50.0	15080.0	34.7	16108.0
17112	chr3	100969021	100969823	4	27.1	17112	108.5	5905.0	104.5	6347.0	79.0	9634.0		
17116	chr3	135691651	135692419	4	27.1	17116	30.9	20113.0	34.2	18553.0	31.5	20018.0	61.2	9262.0
17118	chr4	25281216	25281858	5	27.1	17118	45.1	16067.0	87.1	8397.0	53.1	14399.0	35.8	15729.0
17121	chr4	46650313	46650939	5	27.1	17121	56.7	13396.0	73.0	10417.0	46.9	15860.0	27.1	18923.0
17122	chr4	59438148	59438774	5	27.1	17122	44.2	16251.0	43.8	16098.0	53.1	14400.0	37.0	15383.0
17126	chr4	124700279	124700779	5	27.1	17126	105.1	6240.0	129.1	4161.0	29.6	20581.0		
17128	chr4	133633272	133633910	5	27.1	17128	34.2	19059.0	42.4	16428.0	21.0	23937.0		
17135	chr5	20881054	20881930	6	27.1	17135	106.0	6158.0	46.5	15522.0	53.1	14411.0	49.1	11898.0
17136	chr5	24601962	24603172	6	27.1	17136	46.7	15667.0	26.9	20794.0	49.4	15251.0	24.8	19907.0
17139	chr5	76303379	76304177	6	27.1	17139	24.2	22623.0	30.6	19614.0	32.7	19655.0	35.8	15740.0
17140	chr5	99979366	99980128	6	27.1	17140	27.5	21327.0	31.5	19355.0	37.7	18217.0	38.7	14816.0
17145	chr5	137778334	137779240	6	27.1	17145	50.9	14711.0	44.3	16001.0	41.4	17260.0	38.7	14824.0
17146	chr5	151369000	151369500	6	27.1	17146	138.5	3556.0	132.8	3951.0	136.5	3866.0	99.4	4160.0
17147	chr6	43266369	43266993	7	27.1	17147	52.6	14322.0	68.9	11098.0	38.3	18044.0	34.1	16314.0
17148	chr6	83102010	83102930	7	27.1	17148	29.2	20731.0	34.7	18429.0	27.2	21462.0	23.1	20707.0
17151	chr6	99028441	99029103	7	27.1	17151	225.3	1178.0	28.3	20332.0	31.5	20038.0	243.2	535.0
17155	chr7	5014126	5015518	8	27.1	17155	68.4	11219.0	92.6	7705.0	70.4	11064.0	34.7	16148.0
17156	chr7	19458607	19459243	8	27.1	17156	64.2	11954.0	100.8	6744.0	56.8	13587.0	46.8	12514.0
17160	chr7	45413631	45415249	8	27.1	17160	48.4	15298.0	63.9	12011.0	55.6	13856.0	47.9	12197.0
17162	chr7	64288123	64288875	8	27.1	17162	70.1	10923.0	75.7	9988.0	25.3	22145.0	31.2	17399.0
17165	chr7	127386257	127387183	8	27.1	17165	55.9	13604.0	57.0	13309.0	56.8	13598.0	24.8	19947.0
17168	chr8	22477613	22478755	10	27.1	17168	69.2	11062.0	131.4	4028.0	72.2	10711.0	94.7	4603.0
17169	chr8	22594394	22594894	10	27.1	17169					40.8	17435.0		
17171	chr8	33385971	33386735	10	27.1	17171	25.0	22349.0	25.1	21433.0	29.0	20834.0	20.8	21921.0
17174	chr8	36094391	36094891	10	27.1	17174	50.1	14929.0	64.8	11838.0	51.2	14851.0	45.6	12825.0
17178	chr8	70283178	70283822	10	27.1	17178	71.8	10657.0	57.0	13312.0	36.4	18597.0	22.0	21360.0
17182	chr8	105254376	105255016	10	27.1	17182	49.2	15104.0	61.6	12422.0	49.4	15281.0	39.9	14503.0
17183	chr8	105518750	105519500	10	27.1	17183	45.1	16114.0	59.8	12761.0	24.7	22424.0	36.4	15602.0
17187	chr8	123374088	123374722	10	27.1	17187	118.5	4973.0	56.1	13480.0				
17192	chr9	61946050	61946550	12	27.1	17192	26.7	21709.0	27.4	20651.0	126.6	4519.0	26.6	19207.0
17196	chr9	96889397	96890409	12	27.1	17196	55.9	13624.0	85.8	8585.0	50.6	14993.0	22.0	21381.0
17197	chr9	103230510	103231396	12	27.1	17197	45.1	16124.0	42.4	16463.0	37.7	18259.0	42.7	13644.0
17201	chr9	112234399	112235317	12	27.1	17201	65.9	11688.0	84.9	8706.0	72.9	10624.0	50.8	11527.0
17203	chr9	114933737	114934369	12	27.1	17203	90.9	7855.0	90.8	7969.0	80.9	9400.0	71.1	7564.0
17205	chr9	120110563	120111191	12	27.1	17205	33.4	19383.0	50.2	14716.0	41.4	17290.0	38.1	15056.0
17206	chr9	121641291	121642203	12	27.1	17206	311.2	587.0	190.7	1738.0	50.0	15135.0	25.4	19693.0
17212	chr10	50591552	50592322	9	27.1	17212	82.6	8970.0	96.7	7247.0	36.4	18613.0	16.8	24518.0
17214	chr10	81285614	81286244	9	27.1	17214	60.9	12595.0	52.0	14322.0	48.8	15437.0	27.7	18753.0
17215	chr10	82763994	82764494	9	27.1	17215	45.9	15935.0	75.7	10002.0	76.6	10055.0	32.3	16998.0
17217	chr10	116580082	116580710	9	27.1	17217	54.2	13996.0	57.5	13224.0	81.5	9316.0		
17218	chr10	117377118	117377752	9	27.1	17218	39.2	17646.0	50.6	14622.0	45.1	16362.0	38.1	15067.0
17221	chr10	122046938	122047734	9	27.1	17221	38.4	17909.0	33.3	18851.0	32.7	19719.0	35.8	15802.0
17222	chr10	126977689	126978387	9	27.1	17222	33.4	19398.0	32.8	18977.0	34.6	19169.0	19.6	22643.0
17225	chr11	4186408	4186908	13	27.1	17225	94.3	7448.0	94.0	7555.0	29.0	20872.0	24.8	20003.0
17226	chr11	6475847	6476477	13	27.1	17226	46.7	15735.0	47.9	15230.0	40.1	17598.0	35.8	15805.0
17231	chr11	40755333	40756097	13	27.1	17231	127.7	4246.0	136.9	3720.0	96.9	7311.0	22.0	21409.0
17232	chr11	51606691	51607319	13	27.1	17232	48.4	15344.0	98.5	7001.0	88.3	8384.0	34.7	16189.0
17239	chr11	67053261	67053901	13	27.1	17239	115.1	5281.0			111.1	5819.0	44.5	13170.0
17240	chr11	72607916	72609144	13	27.1	17240	33.4	19408.0	60.2	12700.0	42.6	16984.0	64.7	8658.0
17248	chr11	109610184	109611062	13	27.1	17248	109.3	5852.0	84.4	8784.0	40.8	17469.0	39.9	14545.0
17251	chr12	3573134	3573634	15	27.1	17251	45.9	15959.0	54.7	13762.0	63.0	12398.0	48.5	12110.0
17254	chr12	40037907	40038535	15	27.1	17254	35.9	18676.0	116.8	5142.0	38.3	18099.0	31.2	17457.0
17256	chr12	72536074	72536874	15	27.1	17256	65.1	11867.0	76.6	9882.0	81.5	9325.0	54.9	10654.0
17260	chr12	81781080	81781708	15	27.1	17260	48.4	15363.0	58.4	13048.0	50.0	15158.0	33.5	16587.0
17263	chr12	108835106	108835744	15	27.1	17263	33.4	19434.0	34.7	18479.0	20.4	24401.0		
17267	chr13	22040295	22041141	14	27.1	17267	50.9	14789.0	66.6	11516.0	135.8	3925.0	59.5	9658.0
17273	chr13	56135851	56136483	14	27.1	17273	33.4	19444.0	26.9	20881.0	31.5	20114.0	36.4	15648.0
17274	chr13	59822879	59823665	14	27.1	17274	24.2	22782.0	30.6	19673.0	29.6	20695.0	28.9	18348.0
17278	chr14	26637346	26637846	11	27.1	17278	33.4	19450.0	35.1	18348.0	41.4	17333.0	34.1	16403.0
17280	chr14	30654632	30655396	11	27.1	17280	36.7	18443.0	77.1	9811.0	75.3	10275.0	65.9	8481.0
17282	chr14	56667716	56668386	11	27.1	17282	142.7	3342.0	158.3	2677.0	159.9	2741.0	97.0	4406.0
17284	chr14	70442388	70442888	11	27.1	17284			63.0	12188.0	51.2	14892.0		
17285	chr14	70520238	70520738	11	27.1	17285	29.2	20841.0	25.1	21486.0				
17287	chr14	105499350	105500200	11	27.1	17287	40.0	17481.0	38.8	17397.0	32.7	19753.0	18.5	23402.0
17291	chr14	118705469	118706093	11	27.1	17291	27.5	21492.0	32.4	19145.0	42.6	17007.0	27.7	18810.0
17294	chr15	36609430	36610066	16	27.1	17294	34.2	19206.0	30.6	19681.0	30.9	20297.0	27.7	18814.0
17295	chr15	37960968	37961596	16	27.1	17295	141.8	3394.0	107.2	6078.0	103.1	6652.0	41.6	14063.0
17296	chr15	76709970	76710594	16	27.1	17296			106.3	6173.0	45.7	16244.0	46.2	12738.0
17297	chr15	79347039	79347793	16	27.1	17297	77.6	9767.0	36.0	18096.0	54.3	14194.0	97.0	4412.0
17300	chr15	85879511	85880139	16	27.1	17300	133.5	3896.0	118.2	5009.0	106.2	6301.0	35.8	15833.0
17301	chr15	98093663	98094415	16	27.1	17301	101.0	6727.0	141.4	3461.0	152.5	3064.0	36.4	15671.0
17305	chr16	35768608	35769108	17	27.1	17305	236.1	1075.0	66.6	11524.0	198.8	1631.0		
17307	chr16	70314672	70315308	17	27.1	17307	39.2	17724.0	42.9	16383.0	37.0	18499.0	30.0	17899.0
17308	chr16	84834166	84834790	17	27.1	17308	46.7	15796.0	51.1	14548.0			44.5	13211.0
17309	chr16	87496031	87496895	17	27.1	17309	107.6	6047.0	167.4	2366.0	176.0	2190.0	47.9	12275.0
17310	chr16	93682729	93683539	17	27.1	17310	64.2	12025.0	74.4	10241.0	70.4	11121.0	52.6	11205.0
17312	chr17	6979617	6980687	18	27.1	17312	85.1	8664.0	95.8	7354.0	34.0	19392.0	56.6	10306.0
17318	chr17	78199475	78200263	18	27.1	17318	35.9	18727.0	36.5	18005.0	31.5	20136.0	30.6	17694.0
17319	chr17	86165964	86167156	18	27.1	17319	81.8	9155.0	64.3	11970.0	43.2	16879.0	22.5	21181.0
17321	chr18	5590960	5591800	20	27.1	17321	32.5	19766.0	32.4	19166.0	45.7	16262.0	32.3	17080.0
17322	chr18	46573757	46574547	20	27.1	17322	93.4	7596.0	108.1	5992.0	77.2	10005.0	49.1	11996.0
17323	chr18	53175898	53176574	20	27.1	17323	57.6	13348.0	60.7	12619.0	53.7	14359.0	26.0	19519.0
17326	chr18	69346580	69347790	20	27.1	17326	115.1	5305.0	31.0	19572.0	34.6	19234.0	57.8	10068.0
17329	chr19	24999801	25000683	21	27.1	17329	44.2	16392.0	38.8	17420.0	38.9	17973.0	27.7	18855.0
17331	chr19	45811846	45812778	21	27.1	17331	40.9	17278.0	43.8	16180.0	37.0	18518.0	25.4	19816.0
17332	chr19	47865271	47865771	21	27.1	17332	46.7	15821.0	47.4	15369.0	48.8	15500.0	35.2	16074.0
17333	chrX	20616250	20617476	3	27.1	17333	25.0	22522.0	47.4	15372.0	53.1	14517.0	29.5	18190.0
17334	chrX	36796465	36797413	3	27.1	17334	40.0	17521.0	48.8	15058.0	41.4	17368.0	30.0	17930.0
17335	chrX	36989478	36990250	3	27.1	17335	25.0	22523.0	138.7	3619.0	27.8	21372.0	27.7	18862.0
17337	chrX	75095088	75096624	3	27.1	17337	83.4	8901.0	109.5	5872.0	114.8	5467.0	71.1	7604.0
17339	chrX	99134455	99135633	3	27.1	17339	95.9	7287.0	92.2	7823.0	100.6	6912.0	42.2	13920.0
17340	chrX	159254279	159255313	3	27.1	17340	82.6	9027.0	64.8	11883.0	66.7	11772.0	37.0	15520.0
17344	chr1	39577796	39578462	1	26.6	17344	39.2	17527.0	32.4	19042.0	43.8	16575.0	21.4	21533.0
17349	chr1	131097515	131098279	1	26.6	17349	150.2	2960.0	26.0	21048.0	30.3	20325.0	30.0	17717.0
17350	chr1	136007467	136008107	1	26.6	17350	55.1	13714.0	59.8	12734.0	51.9	14649.0	32.9	16655.0
17351	chr1	152385959	152386753	1	26.6	17351	35.0	18758.0	35.6	18131.0	28.4	20950.0	25.4	19550.0
17357	chr1	182409878	182410504	1	26.6	17357	35.9	18515.0	50.6	14576.0	55.0	13940.0	58.3	9832.0
17360	chr1	182954487	182955345	1	26.6	17360	70.9	10745.0	56.6	13365.0	74.1	10391.0	35.8	15705.0
17364	chr2	32777464	32778766	2	26.6	17364			15.1	26033.0	12.3	29386.0	12.7	27488.0
17367	chr2	80579617	80580385	2	26.6	17367	45.1	16052.0	45.2	15790.0	40.8	17390.0	31.2	17343.0
17371	chr2	136891884	136892526	2	26.6	17371	51.7	14488.0	93.5	7583.0	50.6	14940.0	39.3	14627.0
17375	chr3	86547431	86548055	4	26.6	17375	141.8	3360.0	122.7	4623.0	122.3	4819.0	61.8	9151.0
17376	chr3	88553958	88554590	4	26.6	17376	162.7	2468.0	193.0	1696.0	177.8	2117.0		
17377	chr3	110250770	110251270	4	26.6	17377	150.2	2968.0	135.0	3814.0	100.6	6867.0	76.8	6648.0
17378	chr3	121171003	121172007	4	26.6	17378	30.0	20407.0	44.3	15989.0	31.5	20016.0	19.6	22485.0
17379	chr3	123447137	123447911	4	26.6	17379	14.2	27926.0	15.5	25778.0	27.2	21427.0		
17380	chr3	130730251	130730751	4	26.6	17380	119.3	4862.0	36.0	18038.0	38.3	18013.0	34.7	16111.0
17382	chr4	3834171	3835177	5	26.6	17382			94.0	7536.0	140.8	3635.0	92.4	4810.0
17390	chr4	103114599	103115223	5	26.6	17390	35.9	18553.0	105.8	6188.0	41.4	17245.0	80.3	6201.0
17391	chr4	118436651	118437295	5	26.6	17391	78.4	9552.0	81.7	9156.0	78.4	9741.0	28.9	18252.0
17400	chr5	109557929	109558559	6	26.6	17400	45.9	15887.0	59.8	12749.0	72.2	10693.0	34.7	16135.0
17402	chr5	118026997	118028043	6	26.6	17402	29.2	20720.0	44.7	15898.0	41.4	17258.0	17.9	23599.0
17406	chr5	135544511	135545473	6	26.6	17406	92.6	7628.0	116.3	5173.0	98.2	7139.0		
17413	chr6	117862874	117863626	7	26.6	17413	63.4	12087.0	59.8	12754.0	43.2	16779.0	24.8	19928.0
17417	chr6	128437442	128438066	7	26.6	17417	81.8	9083.0	59.3	12837.0	82.1	9205.0	55.5	10494.0
17418	chr6	134829066	134829694	7	26.6	17418	146.0	3168.0	62.5	12247.0	112.4	5676.0	61.8	9168.0
17419	chr7	4792412	4793222	8	26.6	17419	111.0	5665.0	128.2	4229.0	145.1	3384.0	29.5	18046.0
17428	chr7	113368092	113368958	8	26.6	17428	85.1	8607.0	107.7	6007.0	105.6	6338.0	31.2	17407.0
17429	chr7	116092335	116092835	8	26.6	17429	122.6	4619.0	124.1	4543.0	130.9	4235.0		
17430	chr7	126884682	126885310	8	26.6	17430	146.8	3130.0	203.5	1509.0	183.4	1957.0	128.2	2374.0
17432	chr8	114439700	114440454	10	26.6	17432	30.9	20186.0	37.4	17728.0	22.8	23190.0		
17435	chr9	22156455	22156955	12	26.6	17435	101.8	6604.0	110.9	5715.0	89.5	8247.0		
17441	chr9	59617914	59618542	12	26.6	17441	45.9	15925.0					33.5	16542.0
17443	chr9	65436417	65437175	12	26.6	17443	29.2	20763.0	50.6	14615.0	40.8	17452.0	34.1	16354.0
17444	chr9	70421347	70421847	12	26.6	17444	76.8	9862.0	63.4	12098.0	39.5	17747.0	53.7	10905.0
17445	chr9	88717549	88718993	12	26.6	17445			61.6	12429.0			32.9	16766.0
17453	chr10	5805710	5806612	9	26.6	17453	100.1	6791.0	115.0	5320.0	32.7	19708.0	34.1	16361.0
17458	chr10	36973870	36974498	9	26.6	17458	18.4	25494.0	20.1	23521.0	29.0	20861.0	23.1	20760.0
17459	chr10	45578590	45579348	9	26.6	17459	47.6	15517.0	29.2	20078.0	46.3	16057.0	32.9	16776.0
17467	chr10	121587135	121587635	9	26.6	17467	52.6	14378.0	149.2	3065.0	42.6	16977.0		
17473	chr11	59663217	59663717	13	26.6	17473	35.0	18906.0	45.2	15832.0	55.0	14018.0	53.7	10919.0
17474	chr11	60353547	60354171	13	26.6	17474	125.1	4423.0	112.2	5589.0	105.0	6411.0	29.5	18093.0
17475	chr11	61929205	61929833	13	26.6	17475	31.7	19968.0	37.9	17619.0	73.5	10540.0	50.8	11536.0
17477	chr11	70765436	70766060	13	26.6	17477	147.7	3097.0	121.3	4750.0	142.0	3583.0		
17480	chr11	88998938	88999732	13	26.6	17480	431.3	275.0	413.3	289.0	415.5	281.0	303.8	298.0
17482	chr11	96824064	96824702	13	26.6	17482	48.4	15347.0	32.8	18992.0			26.6	19231.0
17486	chr11	100759210	100759978	13	26.6	17486	48.4	15348.0	53.4	14057.0	46.3	16072.0	47.9	12234.0
17487	chr11	101465927	101466557	13	26.6	17487	90.1	7967.0	33.3	18857.0	86.4	8630.0	31.2	17456.0
17489	chr11	108344392	108345148	13	26.6	17489	27.5	21446.0	33.3	18859.0	34.0	19354.0	28.9	18334.0
17491	chr11	115296911	115297745	13	26.6	17491			24.2	21817.0	30.3	20450.0		
17498	chr12	101083836	101084592	15	26.6	17498	50.9	14784.0	61.6	12450.0	51.2	14884.0	38.1	15088.0
17501	chr13	22043446	22044408	14	26.6	17501	57.6	13304.0	71.6	10660.0	135.8	3925.0	23.7	20549.0
17503	chr13	32338501	32339131	14	26.6	17503	84.3	8752.0	83.0	8982.0	88.3	8396.0	43.3	13511.0
17504	chr13	32849225	32850341	14	26.6	17504	20.9	24268.0	50.6	14638.0	45.1	16384.0	46.2	12720.0
17505	chr13	34076334	34077194	14	26.6	17505	144.3	3272.0	108.1	5981.0	147.6	3273.0	107.4	3518.0
17508	chr13	43304063	43304689	14	26.6	17508	190.2	1734.0	34.7	18482.0	40.1	17620.0		
17511	chr14	17660781	17661409	11	26.6	17511	133.5	3892.0	137.8	3666.0	40.8	17489.0	65.9	8479.0
17512	chr14	20346447	20347289	11	26.6	17512	162.7	2486.0	161.9	2539.0	177.2	2148.0		
17514	chr14	36968634	36969134	11	26.6	17514			99.5	6916.0	70.4	11108.0	46.8	12567.0
17516	chr14	47297797	47298563	11	26.6	17516	103.5	6456.0	116.3	5197.0	146.3	3332.0	28.9	18355.0
17517	chr14	55618179	55619155	11	26.6	17517	37.5	18189.0	45.6	15749.0	63.6	12308.0		
17520	chr14	57998960	57999584	11	26.6	17520	43.4	16587.0	67.5	11343.0	56.8	13645.0	15.6	25449.0
17523	chr14	99100174	99100956	11	26.6	17523	59.2	12996.0	69.8	10975.0	56.2	13771.0	43.3	13523.0
17525	chr14	118136577	118137229	11	26.6	17525	143.5	3300.0	124.1	4559.0			49.7	11832.0
17529	chr15	37007476	37008100	16	26.6	17529	32.5	19733.0	33.8	18753.0	47.5	15809.0	115.5	3032.0
17531	chr15	76343158	76343784	16	26.6	17531	36.7	18452.0	94.0	7566.0	47.5	15810.0	73.9	7144.0
17532	chr15	79108395	79109145	16	26.6	17532	30.9	20302.0	34.2	18633.0	37.7	18308.0	98.2	4295.0
17535	chr15	99456105	99456771	16	26.6	17535			104.5	6397.0	34.0	19389.0	32.3	17052.0
17537	chr16	16302209	16302837	17	26.6	17537			44.7	15949.0	95.7	7505.0	30.6	17677.0
17538	chr16	21793942	21794442	17	26.6	17538	111.0	5703.0	71.2	10749.0	93.9	7731.0		
17547	chr17	3084513	3085273	18	26.6	17547	47.6	15589.0	94.4	7520.0	40.8	17504.0	34.1	16428.0
17548	chr17	10319927	10320703	18	26.6	17548	27.5	21514.0	33.8	18759.0	43.2	16870.0	28.3	18593.0
17552	chr17	26939629	26940257	18	26.6	17552	128.5	4197.0	143.2	3375.0	78.4	9809.0	77.4	6629.0
17554	chr17	32535939	32536843	18	26.6	17554	27.5	21522.0	18.7	24244.0	21.6	23832.0	28.3	18598.0
17561	chr19	6910109	6910875	21	26.6	17561	135.2	3814.0	173.4	2186.0	169.2	2396.0	33.5	16637.0
17562	chr19	8965874	8966560	21	26.6	17562	162.7	2492.0	172.0	2228.0	149.4	3212.0	162.3	1406.0
17566	chr19	53330029	53330655	21	26.6	17566	32.5	19781.0	24.6	21703.0	27.8	21368.0	12.7	28049.0
17568	chr19	60224895	60226031	21	26.6	17568	51.7	14643.0	39.7	17201.0	55.6	13929.0	41.6	14088.0
17569	chr19	60581428	60582078	21	26.6	17569	49.2	15218.0	54.3	13882.0	46.9	15979.0	35.8	15866.0
17570	chrX	8192205	8193137	3	26.6	17570	95.1	7396.0	88.5	8260.0	87.1	8579.0	67.6	8180.0
17571	chrX	20364124	20365752	3	26.6	17571	44.2	16401.0	47.4	15371.0	39.5	17810.0	19.1	23123.0
17572	chrX	48207711	48208645	3	26.6	17572	33.4	19526.0	37.4	17799.0			35.8	15868.0
17573	chrX	70364249	70365591	3	26.6	17573	32.5	19788.0	49.7	14863.0	61.1	12769.0	38.1	15143.0
17574	chrX	74352350	74353252	3	26.6	17574	46.7	15823.0	40.6	16977.0	40.8	17514.0	43.3	13556.0
17575	chrX	106602315	106603249	3	26.6	17575	35.9	18744.0	23.7	22043.0	27.8	21375.0	24.8	20104.0
17576	chrX	107815526	107816396	3	26.6	17576	61.7	12501.0	57.9	13166.0	50.0	15209.0	38.1	15148.0
17577	chrX	145348551	145349751	3	26.6	17577	15.9	27172.0	8.67	31346.0	9.88	32653.0		
17578	chr1	20951402	20952214	1	26.0	17578	55.1	13707.0	40.1	16979.0	55.6	13802.0	29.5	17938.0
17579	chr1	60181077	60181703	1	26.0	17579			57.9	13071.0	59.3	13007.0	45.1	12906.0
17581	chr1	64533297	64533981	1	26.0	17581					145.7	3336.0	130.0	2297.0
17586	chr1	172375553	172376351	1	26.0	17586			42.4	16409.0			32.9	16663.0
17587	chr1	179803716	179804216	1	26.0	17587	40.9	17072.0	85.8	8556.0	34.0	19257.0		
17592	chr2	27475898	27476398	2	26.0	17592			34.7	18400.0	51.9	14654.0		
17594	chr2	45112885	45113781	2	26.0	17594	25.0	22222.0	125.5	4428.0	135.2	3933.0		
17601	chr2	103969214	103970004	2	26.0	17601	56.7	13376.0	55.7	13542.0	55.0	13947.0	23.7	20374.0
17604	chr2	150451027	150452069	2	26.0	17604	59.2	12869.0	42.9	16297.0	40.8	17394.0	27.7	18647.0
17608	chr2	160872931	160873431	2	26.0	17608	35.0	18785.0	42.0	16531.0	42.6	16920.0	31.8	17123.0
17609	chr2	181679332	181680082	2	26.0	17609	108.5	5899.0	111.3	5654.0	116.7	5270.0	50.3	11590.0
17612	chr3	96180944	96182302	4	26.0	17612	34.2	19042.0	29.2	20035.0	31.5	20012.0	22.0	21274.0
17613	chr3	96669993	96670745	4	26.0	17613	65.9	11635.0	58.8	12919.0	48.2	15531.0	37.5	15174.0
17616	chr3	122245038	122245664	4	26.0	17616	14.2	27924.0	23.7	21916.0	29.0	20789.0	29.5	17993.0
17618	chr3	144205518	144206144	4	26.0	17618	26.7	21625.0	34.7	18418.0	43.8	16596.0	28.9	18244.0
17619	chr4	11558560	11559196	5	26.0	17619	57.6	13217.0	58.8	12921.0	43.8	16597.0	23.7	20394.0
17621	chr4	40969687	40970655	5	26.0	17621	39.2	17560.0	33.8	18692.0	35.8	18719.0	26.6	19146.0
17629	chr4	126753836	126754336	5	26.0	17629	128.5	4151.0	57.5	13186.0	114.2	5479.0		
17632	chr5	22747359	22748201	6	26.0	17632	69.2	11033.0	65.2	11731.0	66.7	11695.0	48.5	12042.0
17633	chr5	43235395	43236163	6	26.0	17633	46.7	15669.0	55.7	13550.0	46.9	15868.0	26.6	19159.0
17640	chr5	123720706	123721466	6	26.0	17640	120.1	4812.0	146.0	3209.0	146.3	3312.0	22.0	21319.0
17644	chr6	21950382	21950882	7	26.0	17644	36.7	18332.0	46.1	15630.0	43.8	16620.0	30.0	17776.0
17645	chr6	30896619	30897249	7	26.0	17645			57.0	13303.0	56.8	13581.0		
17646	chr6	38876821	38877447	7	26.0	17646	58.4	13090.0	48.4	15082.0	46.9	15880.0	37.5	15208.0
17648	chr6	71440867	71441683	7	26.0	17648	30.9	20148.0	32.8	18952.0	30.9	20200.0		
17649	chr6	87812216	87812716	7	26.0	17649	60.9	12557.0	72.5	10506.0	45.7	16175.0	32.3	16943.0
17655	chr7	30589000	30589630	8	26.0	17655	71.8	10648.0	113.1	5480.0	52.5	14566.0	19.1	22945.0
17656	chr7	44245536	44246160	8	26.0	17656	119.3	4879.0	138.2	3627.0	40.8	17428.0	34.1	16327.0
17660	chr7	83884499	83885397	8	26.0	17660	35.9	18605.0	43.3	16232.0	37.7	18242.0	30.6	17594.0
17664	chr7	141215448	141215948	8	26.0	17664	85.9	8504.0	53.8	13921.0				
17665	chr7	141476777	141477685	8	26.0	17665	68.4	11227.0	63.9	12014.0	64.8	12040.0	19.6	22578.0
17666	chr8	11757715	11758339	10	26.0	17666	93.4	7537.0	75.3	10049.0	27.2	21488.0	78.6	6449.0
17667	chr8	22476039	22476877	10	26.0	17667	33.4	19357.0	131.4	4028.0	72.2	10711.0	94.7	4603.0
17668	chr8	70897490	70898252	10	26.0	17668	151.8	2912.0	49.3	14908.0	155.0	2930.0	47.9	12202.0
17669	chr8	94385878	94386378	10	26.0	17669	191.1	1712.0	160.6	2589.0				
17671	chr8	109693322	109693950	10	26.0	17671	97.6	7068.0	67.5	11317.0	127.2	4477.0	31.2	17414.0
17675	chr9	27030505	27031267	12	26.0	17675	50.9	14747.0	48.4	15104.0	48.8	15425.0	55.5	10507.0
17676	chr9	36796578	36797204	12	26.0	17676	52.6	14357.0	52.5	14237.0	58.0	13338.0	42.2	13809.0
17678	chr9	97016911	97018169	12	26.0	17678	20.0	24611.0	41.5	16684.0	37.0	18434.0	32.3	16981.0
17679	chr9	104001754	104002598	12	26.0	17679	72.6	10523.0	67.5	11322.0	56.2	13746.0	50.8	11525.0
17680	chr9	107986315	107986983	12	26.0	17680	247.0	967.0	121.8	4699.0	124.1	4690.0	32.9	16769.0
17684	chr10	18022834	18023460	9	26.0	17684	147.7	3091.0	171.5	2237.0	147.6	3269.0		
17686	chr10	22273604	22274602	9	26.0	17686	54.2	13989.0	46.1	15652.0	29.6	20652.0	39.3	14681.0
17688	chr10	58255768	58256268	9	26.0	17688	30.9	20227.0	49.7	14816.0	42.6	16972.0		
17691	chr10	95563987	95564611	9	26.0	17691	69.2	11084.0	83.5	8904.0	112.4	5689.0	35.8	15801.0
