PeakID (cmd=annotatePeaks.pl enhancers_only_10um_k99a.txt mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
15632	chr10	4674895	4675395	+	0	NA	intron (NM_007956, intron 1 of 8)	intron (NM_007956, intron 1 of 8)	63099	NM_007956	13982	Mm.9213	NM_007956	ENSMUSG00000019768	Esr1	AA420328|AU041214|ER-alpha|ER[a]|ERa|ERalpha|ESR|Estr|Estra|Nr3a1	estrogen receptor 1 (alpha)	protein-coding
15020	chr9	25548833	25549333	+	0	NA	intron (NM_026189, intron 3 of 7)	GA-rich|Low_complexity|Low_complexity	67486	NM_026189	67484	Mm.112977	NM_026189	ENSMUSG00000036611	Eepd1	2310005P05Rik|AI481005	endonuclease/exonuclease/phosphatase family domain containing 1	protein-coding
13804	chr4	82848938	82849438	+	0	NA	intron (NM_026647, intron 2 of 8)	intron (NM_026647, intron 2 of 8)	10473	NM_026647	68268	Mm.32047	NM_026647	ENSMUSG00000028403	Zdhhc21	9130404H11Rik|AL024349|D130004H04Rik|dep	zinc finger, DHHC domain containing 21	protein-coding
14058	chr13	56709603	56710103	+	0	NA	intron (NM_001164042, intron 1 of 6)	intron (NM_001164042, intron 1 of 6)	6185	NM_001164042	17129	Mm.272920	NM_008541	ENSMUSG00000021540	Smad5	1110051M15Rik|AI451355|Dwf-C|Madh5|MusMLP	SMAD family member 5	protein-coding
14598	chr15	75114341	75114841	+	0	NA	Intergenic	RLTR9D2|LTR|ERVK	-2642	NM_001099217	100041546	Mm.482110	NM_001099217	ENSMUSG00000022584	Ly6c2	Ly-6C.2|Ly-6C2	lymphocyte antigen 6 complex, locus C2	protein-coding
14112	chr6	145020821	145021321	+	0	NA	intron (NM_007532, intron 5 of 10)	intron (NM_007532, intron 5 of 10)	27741	NM_001024468	12035	Mm.4606	NM_007532	ENSMUSG00000030268	Bcat1	BCATc|Eca39	branched chain aminotransferase 1, cytosolic	protein-coding
15409	chr7	16208186	16208686	+	0	NA	intron (NM_001285931, intron 7 of 16)	(CA)n|Simple_repeat|Simple_repeat	13557	NM_001285931	71723	Mm.75259	NM_027883	ENSMUSG00000006019	Dhx34	1200013B07Rik|1810012L18Rik|Ddx34|mKIAA0134	DEAH (Asp-Glu-Ala-His) box polypeptide 34	protein-coding
14498	chr7	28827737	28828237	+	0	NA	intron (NM_016772, intron 3 of 9)	B3|SINE|B2	2649	NM_016772	51798	Mm.291776	NM_016772	ENSMUSG00000053898	Ech1	AA617331	enoyl coenzyme A hydratase 1, peroxisomal	protein-coding
14594	chr15	61152323	61152823	+	0	NA	Intergenic	Intergenic	-231303	NM_001081067	117586	Mm.291499	NM_001081067	ENSMUSG00000022347	A1bg	C44	alpha-1-B glycoprotein	protein-coding
13822	chr5	105744628	105745128	+	0	NA	intron (NM_178701, intron 2 of 2)	intron (NM_178701, intron 2 of 2)	44068	NM_178701	231549	Mm.23837	NM_178701	ENSMUSG00000046079	Lrrc8d	2810473G09Rik|4930525N13Rik|A930019F03|Lrrc5	leucine rich repeat containing 8D	protein-coding
14978	chr3	51718492	51718992	+	0	NA	intron (NM_001004176, intron 2 of 4)	intron (NM_001004176, intron 2 of 4)	57549	NM_174995	211666	Mm.24679	NM_174995	ENSMUSG00000074604	Mgst2	GST2|MGST-II	microsomal glutathione S-transferase 2	protein-coding
14615	chr17	29384866	29385366	+	0	NA	Intergenic	Intergenic	24202	NM_001159538	26382	Mm.279187	NM_013710	ENSMUSG00000024013	Fgd2	Tcd-2|Tcd2|ZFYVE4|tcs-2|tcs2	FYVE, RhoGEF and PH domain containing 2	protein-coding
11619	chr1	6454437	6455115	+	0	NA	Intergenic	Intergenic	-32455	NM_001244692	240690	Mm.234612	NM_173868	ENSMUSG00000033740	St18	AV348974|Myt3|NZF-3|Nzf3|mKIAA0535	suppression of tumorigenicity 18	protein-coding
12789	chr15	99056304	99056938	+	0	NA	intron (NM_001163589, intron 3 of 8)	intron (NM_001163589, intron 3 of 8)	1447	NM_001163589	19132	Mm.2477	NM_013639	ENSMUSG00000023484	Prph	Prph1	peripherin	protein-coding
12823	chr8	36171027	36171527	+	0	NA	Intergenic	Intergenic	76449	NM_172911	244418	Mm.244971	NM_172911	ENSMUSG00000050271	D8Ertd82e	9830148H23|Sgk223|mFLJ00269	DNA segment, Chr 8, ERATO Doi 82, expressed	protein-coding
14110	chr6	127419873	127420507	+	0	NA	Intergenic	ORR1D2|LTR|ERVL-MaLR	-33533	NM_181402	101187	Mm.110818	NM_181402	ENSMUSG00000037997	Parp11	5330431N24Rik|AI851877|ARTD11|HIN1L	poly (ADP-ribose) polymerase family, member 11	protein-coding
15591	chr4	150116929	150117429	+	0	NA	Intergenic	MTD|LTR|ERVL-MaLR	-2165	NM_019741	56485	Mm.260220	NM_019741	ENSMUSG00000028976	Slc2a5	AI526984|Glut5|Slc5a	solute carrier family 2 (facilitated glucose transporter), member 5	protein-coding
15509	chr15	64037322	64037822	+	0	NA	intron (NM_144846, intron 1 of 11)	B3|SINE|B2	22876	NM_144846	223601	Mm.246108	NM_144846	ENSMUSG00000022378	Fam49b	0910001A06Rik|AW122079	family with sequence similarity 49, member B	protein-coding
15238	chr10	81596815	81597315	+	0	NA	intron (NM_053254, intron 4 of 13)	intron (NM_053254, intron 4 of 13)	3835	NM_053254	114606	Mm.206764	NM_053254	ENSMUSG00000034758	Tle6	1810057E06Rik|Grg6	transducin-like enhancer of split 6, homolog of Drosophila E(spl)	protein-coding
14844	chr12	55026672	55027172	+	0	NA	Intergenic	B1_Mur2|SINE|Alu	-40586	NM_013815	217578	Mm.479583	NM_013815	ENSMUSG00000035021	Baz1a	Acf1|B930060C03|BC065123|Gtl5|Wcrf180|cbp146	bromodomain adjacent to zinc finger domain 1A	protein-coding
15524	chr17	5217160	5217660	+	0	NA	intron (NM_001085355, intron 4 of 19)	intron (NM_001085355, intron 4 of 19)	201357	NM_175349	106557	Mm.432764	NM_175349		Ldhal6b	4933402O15Rik|AI326310|LDHL|Ldhal	lactate dehydrogenase A-like 6B	protein-coding
14126	chr8	114827803	114828303	+	0	NA	intron (NM_019573, intron 8 of 8)	intron (NM_019573, intron 8 of 8)	388401	NM_019573	80707	Mm.440420	NM_019573	ENSMUSG00000004637	Wwox	5330426P09Rik|9030416C10Rik|WOX1	WW domain-containing oxidoreductase	protein-coding
14606	chr16	76299862	76300362	+	0	NA	intron (NM_173440, intron 3 of 3)	intron (NM_173440, intron 3 of 3)	72937	NM_173440	268903	Mm.74711	NM_173440	ENSMUSG00000048490	Nrip1	6030458L20Rik|8430438I05Rik|9630050P12|AA959574|AW456757|RIP140	nuclear receptor interacting protein 1	protein-coding
15499	chr14	30828107	30828607	+	0	NA	intron (NM_028839, intron 1 of 7)	intron (NM_028839, intron 1 of 7)	2763	NM_028839	69179	Mm.143025	NM_028839	ENSMUSG00000006526	Tmem110	1810038N08Rik|2310014H19Rik|AW554125	transmembrane protein 110	protein-coding
13563	chr12	109073723	109074223	+	0	NA	Intergenic	B4|SINE|B4	-5756	NM_001163175	380785	Mm.342085	NM_001163175	ENSMUSG00000040867	Begain	BM948371|Gm897	brain-enriched guanylate kinase-associated	protein-coding
12911	chr9	111137794	111138294	+	0	NA	intron (NM_027742, intron 2 of 13)	B4A|SINE|B4	19933	NM_027742	71268	Mm.302287	NM_027742	ENSMUSG00000032497	Lrrfip2	5133400F20Rik|AI850587	leucine rich repeat (in FLII) interacting protein 2	protein-coding
13068	chr6	143869043	143869543	+	0	NA	intron (NM_011444, intron 10 of 14)	intron (NM_011444, intron 10 of 14)	-218005	NR_045732	73425	Mm.417844	NR_045732	ENSMUSG00000086887	1700060C16Rik	-	RIKEN cDNA 1700060C16 gene	ncRNA
13502	chr4	154155509	154156009	+	0	NA	intron (NM_021499, intron 10 of 11)	Lx5|LINE|L1	4925	NM_026388	67808	Mm.288737	NM_026388	ENSMUSG00000029030	Tprgl	1200015A19Rik|Svap30|Tprg1l|mover	transformation related protein 63 regulated like	protein-coding
15442	chr9	109001028	109001528	+	0	NA	intron (NM_173019, intron 3 of 13)	ID_B1|SINE|B4	9376	NM_173019	270198	Mm.132391	NM_173019	ENSMUSG00000025648	Pfkfb4	C230090D14	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	protein-coding
13539	chr10	59792692	59793192	+	0	NA	intron (NM_001291443, intron 9 of 12)	intron (NM_001291443, intron 9 of 12)	-86649	NM_019965	56709	Mm.103610	NM_019965	ENSMUSG00000020109	Dnajb12	Dj10|mDj10	DnaJ (Hsp40) homolog, subfamily B, member 12	protein-coding
14198	chr1	83076142	83076642	+	0	NA	Intergenic	Intergenic	-37944	NM_030556	80721	Mm.261542	NM_030556	ENSMUSG00000038496	Slc19a3	A230084E24Rik|AI788884|ThTr2	solute carrier family 19, member 3	protein-coding
13713	chr12	17746171	17746671	+	0	NA	intron (NM_016677, intron 1 of 3)	intron (NM_016677, intron 1 of 3)	55607	NM_016677	53602	Mm.313619	NM_016677	ENSMUSG00000071379	Hpcal1	NVP-3|Nvp3|VILIP3|Vnsl3|Vsnl3	hippocalcin-like 1	protein-coding
14700	chr3	98063536	98064036	+	0	NA	intron (NM_010928, intron 2 of 33)	intron (NM_010928, intron 2 of 33)	50248	NM_010928	18129	Mm.485843	NM_010928	ENSMUSG00000027878	Notch2	AI853703|N2	notch 2	protein-coding
13141	chr19	5839717	5840217	+	0	NA	Intergenic	Intergenic	5511	NR_003513	66961	Mm.281895	NR_003513		Neat1	2310043N10Rik|VINC	nuclear paraspeckle assembly transcript 1 (non-protein coding)	ncRNA
13225	chr9	22632278	22632778	+	0	NA	intron (NM_178415, intron 11 of 22)	intron (NM_178415, intron 11 of 22)	156813	NM_178415	319845	Mm.176725	NM_178415	ENSMUSG00000035919	Bbs9	E130103I17Rik	Bardet-Biedl syndrome 9 (human)	protein-coding
13439	chr8	125050173	125050825	+	0	NA	Intergenic	Intergenic	-3696	NM_174853	244667	Mm.233504	NM_170596	ENSMUSG00000043051	Disc1	-	disrupted in schizophrenia 1	protein-coding
14360	chr15	94587385	94587885	+	0	NA	intron (NM_008971, intron 2 of 8)	intron (NM_008971, intron 2 of 8)	2189	NM_008971	19230	Mm.490250	NM_008971	ENSMUSG00000022451	Twf1	A6|Ptk9|twinfilin	twinfilin, actin-binding protein, homolog 1 (Drosophila)	protein-coding
12418	chr5	115415715	115416409	+	0	NA	Intergenic	Intergenic	-13623	NM_008629	17690	Mm.5077	NM_008629	ENSMUSG00000054256	Msi1	Msi1h|Musahi1|m-Msi-1	musashi RNA-binding protein 1	protein-coding
13680	chr9	63539465	63539965	+	0	NA	intron (NM_030068, intron 7 of 21)	L1MD1|LINE|L1	62733	NM_030068	78250	Mm.444612	NM_030068	ENSMUSG00000037801	Iqch	4921504K03Rik	IQ motif containing H	protein-coding
12091	chr19	45757404	45758284	+	0	NA	intron (NM_023799, intron 14 of 15)	B1_Mur1|SINE|Alu	-8281	NM_008723	18150	Mm.1406	NM_008723	ENSMUSG00000056209	Npm3	Nub1	nucleoplasmin 3	protein-coding
15117	chr1	157536091	157536591	+	0	NA	intron (NR_027641, intron 9 of 26)	intron (NR_027641, intron 9 of 26)	10171	NM_001159986	89867	Mm.87114	NM_033354	ENSMUSG00000026589	Sec16b	Lztr2|Rgpr|Rgpr-p117	SEC16 homolog B (S. cerevisiae)	protein-coding
13032	chr1	119502705	119503501	+	0	NA	intron (NM_022327, intron 1 of 4)	RLTR17B_Mm|LTR|ERVK	1679	NM_022327	64143	Mm.27832	NM_022327	ENSMUSG00000004451	Ralb	5730472O18Rik	v-ral simian leukemia viral oncogene homolog B (ras related)	protein-coding
13760	chr1	39537811	39538311	+	0	NA	intron (NM_028043, intron 2 of 6)	intron (NM_028043, intron 2 of 6)	2259	NM_028043	52846	Mm.259421	NM_028043	ENSMUSG00000003135	Cnot11	2410015L18Rik|C40|D1Bwg0212e	CCR4-NOT transcription complex, subunit 11	protein-coding
13661	chr7	102387571	102388071	+	0	NA	intron (NM_009287, intron 3 of 11)	intron (NM_009287, intron 3 of 11)	-53874	NM_009103	20133	Mm.197486	NM_009103	ENSMUSG00000030978	Rrm1	RnrM1	ribonucleotide reductase M1	protein-coding
14629	chr18	46671109	46671609	+	0	NA	Intergenic	L1MDa|LINE|L1	56983	NM_033037	12583	Mm.241056	NM_033037	ENSMUSG00000033022	Cdo1	1300002L19Rik|Cdo|D18Ucla3	cysteine dioxygenase 1, cytosolic	protein-coding
12973	chr5	105128719	105129589	+	0	NA	intron (NM_001256005, intron 3 of 10)	L1_Mur2|LINE|L1	10398	NM_008620	17472	Mm.440525	NM_008620	ENSMUSG00000079363	Gbp4	AW228052|Mag-2|Mpa-2|Mpa2|mKIAA4245	guanylate binding protein 4	protein-coding
13769	chr1	133181287	133181787	+	0	NA	Intergenic	Intergenic	50371	NM_133819	108954	Mm.293628	NM_133819	ENSMUSG00000046062	Ppp1r15b	1810033K10Rik|AI606441|C530022L24Rik|CReP	protein phosphatase 1, regulatory (inhibitor) subunit 15b	protein-coding
15273	chr14	53407146	53407834	+	0	NA	Intergenic	L1_Mus2|LINE|L1	-258450	NM_001205242	100568452	Mm.213248	NM_001205242		A430107P09Rik	Va10	RIKEN cDNA A430107P09 gene	protein-coding
15225	chr9	104335772	104336272	+	0	NA	intron (NM_019807, intron 1 of 10)	intron (NM_019807, intron 1 of 10)	1700	NM_207668	56318	Mm.19941	NM_019807	ENSMUSG00000032561	Acpp	5'-NT|A030005E02Rik|FRAP|Lap|PAP|Ppal	acid phosphatase, prostate	protein-coding
15236	chr10	76301223	76301723	+	0	NA	intron (NM_001081419, intron 9 of 37)	B3|SINE|B2	43818	NM_001081419	64451	Mm.33183	NM_001081419	ENSMUSG00000020231	Dip2a	4931420H10Rik|AI426328|Dip2|Kiaa0184-hp|mKIAA0184	DIP2 disco-interacting protein 2 homolog A (Drosophila)	protein-coding
13789	chr2	166639135	166639635	+	0	NA	intron (NM_177782, intron 3 of 39)	intron (NM_177782, intron 3 of 39)	-33333	NR_105783	102465188		NR_105783		Mir6364	mmu-mir-6364	microRNA mir-6364	ncRNA
15593	chr5	20871177	20871677	+	0	NA	intron (NM_172992, intron 1 of 17)	intron (NM_172992, intron 1 of 17)	10697	NM_172992	68770	Mm.86410	NM_172992	ENSMUSG00000039987	Phtf2	1110054G21Rik|9530062N20Rik|AI447096|C77923	putative homeodomain transcription factor 2	protein-coding
13183	chr3	135671326	135671826	+	0	NA	intron (NM_008689, intron 1 of 24)	intron (NM_008689, intron 1 of 24)	19971	NM_008689	18033	Mm.256765	NM_008689	ENSMUSG00000028163	Nfkb1	NF-KB1|NF-kappaB|NF-kappaB1|p105|p50|p50/p105	nuclear factor of kappa light polypeptide gene enhancer in B cells 1, p105	protein-coding
15151	chr3	108133171	108133671	+	0	NA	intron (NM_010306, intron 1 of 8)	L1MA4|LINE|L1	12731	NM_010306	14679	Mm.271703	NM_010306	ENSMUSG00000000001	Gnai3	AI158965|AW537698|Galphai3|Gnai-3	guanine nucleotide binding protein (G protein), alpha inhibiting 3	protein-coding
15327	chr1	7111698	7112198	+	0	NA	intron (NM_183028, intron 1 of 5)	Lx5c|LINE|L1	23028	NM_183028	319263	Mm.21539	NM_183028	ENSMUSG00000051285	Pcmtd1	8430411F12Rik|A030012M09Rik	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	protein-coding
15657	chr13	19208186	19208686	+	0	NA	Intergenic	Lx9|LINE|L1	187316	NM_024270	76205	Mm.41940	NM_024270	ENSMUSG00000003062	Stard3nl	0610035N01Rik|6530409L22Rik|AW124774|MENTHO	STARD3 N-terminal like	protein-coding
14717	chr4	133677058	133677558	+	0	NA	Intergenic	RSINE1|SINE|B4	-4661	NM_001145956	230801	Mm.217004	NM_178698		Pigv	B330013B03|D430024F16Rik	phosphatidylinositol glycan anchor biosynthesis, class V	protein-coding
14930	chr18	36568135	36568635	+	0	NA	intron (NM_175375, intron 1 of 33)	intron (NM_175375, intron 1 of 33)	7782	NM_175375	108857	Mm.482287	NM_175375	ENSMUSG00000024483	Ankhd1	1110004O12Rik|4933432B13Rik|9130019P20Rik|A530027J04Rik|A630021B20Rik|AA571404|Mask|mFLJ00246|mKIAA1085	ankyrin repeat and KH domain containing 1	protein-coding
13124	chr14	73400167	73400667	+	0	NA	Intergenic	Intergenic	-15146	NM_008410	16432	Mm.4266	NM_008410	ENSMUSG00000022108	Itm2b	AI256040|Bri|Bri2|Bricd2b|D14Sel6|E25BMM|imBRI2	integral membrane protein 2B	protein-coding
14392	chr1	40271822	40272322	+	0	NA	intron (NM_001123382, intron 1 of 10)	intron (NM_001123382, intron 1 of 10)	5486	NM_001123382	16177	Mm.896	NM_008362	ENSMUSG00000026072	Il1r1	CD121a|CD121b|IL-iR|Il1r-1	interleukin 1 receptor, type I	protein-coding
15595	chr5	35960590	35961090	+	0	NA	intron (NM_027373, intron 6 of 16)	MLT1A0|LTR|ERVL-MaLR	67521	NM_027373	70292	Mm.125167	NM_027373	ENSMUSG00000029094	Afap1	2600003E23Rik|9630044L16Rik|AI848729|Afap|mKIAA3018	actin filament associated protein 1	protein-coding
14782	chr8	61908792	61909292	+	0	NA	Intergenic	Intergenic	-6348	NM_001293772	72333	Mm.29933	NM_001081390	ENSMUSG00000058056	Palld	2410003B16Rik|6030492A02	palladin, cytoskeletal associated protein	protein-coding
12145	chr16	23257727	23258667	+	0	NA	intron (NM_001252505, intron 2 of 7)	RMER1C|Other|Other	32176	NM_001252505	20440	Mm.149029	NM_145933	ENSMUSG00000022885	St6gal1	AW742324|Siat1|St6Gal-I|St6gal|St6galI	beta galactoside alpha 2,6 sialyltransferase 1	protein-coding
12633	chr12	69733459	69733959	+	0	NA	intron (NM_026536, intron 1 of 4)	intron (NM_026536, intron 1 of 4)	8747	NM_026536	68055	Mm.27844	NM_026536	ENSMUSG00000054894	Atp5s	1110015E18Rik|ATPW	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit S	protein-coding
14181	chr17	8640062	8640702	+	0	NA	intron (NM_001290707, intron 1 of 22)	intron (NM_001290707, intron 1 of 22)	113581	NM_001290707	23984	Mm.87161	NM_011866	ENSMUSG00000023868	Pde10a	-	phosphodiesterase 10A	protein-coding
15239	chr10	82947403	82947903	+	0	NA	Intergenic	B3|SINE|B2	-37844	NM_021439	58250	Mm.360747	NM_021439	ENSMUSG00000034612	Chst11	1110020P09Rik|C4ST|C4ST-1|C4ST1|C4s	carbohydrate sulfotransferase 11	protein-coding
14821	chr10	93435622	93436122	+	0	NA	Intergenic	Intergenic	-17524	NM_008517	16993	Mm.271071	NM_008517	ENSMUSG00000015889	Lta4h	-	leukotriene A4 hydrolase	protein-coding
12712	chr11	120227242	120227742	+	0	NA	Intergenic	Intergenic	-5455	NM_198423	268515	Mm.309498	NM_198423	ENSMUSG00000039741	Bahcc1	B930044J06|BC060615	BAH domain and coiled-coil containing 1	protein-coding
15441	chr9	96861464	96861964	+	0	NA	intron (NM_001289645, intron 1 of 6)	intron (NM_001289645, intron 1 of 6)	27760	NM_001289646	235534	Mm.233031	NM_153420	ENSMUSG00000043587	Pxylp1	9430094M07Rik|Acpl2|BB177120|C130099A20Rik	2-phosphoxylose phosphatase 1	protein-coding
14306	chr10	127123415	127123915	+	0	NA	Intergenic	B3A|SINE|B2	-2505	NM_001171026	216440	Mm.295246	NM_177614	ENSMUSG00000040462	Os9	4632413K17Rik|AU022351	amplified in osteosarcoma	protein-coding
13739	chr16	45286330	45286830	+	0	NA	Intergenic	Intergenic	62243	NM_177584	208154	Mm.38199	NM_177584	ENSMUSG00000052013	Btla	A630002H24	B and T lymphocyte associated	protein-coding
15139	chr2	163712071	163712571	+	0	NA	intron (NM_001039391, intron 2 of 3)	intron (NM_001039391, intron 2 of 3)	18284	NM_011106	18769	Mm.10091	NM_011106	ENSMUSG00000035268	Pkig	PKIgamma	protein kinase inhibitor, gamma	protein-coding
13992	chr4	10905012	10905512	+	0	NA	Intergenic	Intergenic	30764	NM_026005	67157	Mm.440552	NM_026005	ENSMUSG00000059482	2610301B20Rik	AI428449	RIKEN cDNA 2610301B20 gene	protein-coding
14780	chr8	24554098	24554598	+	0	NA	intron (NM_145949, intron 2 of 9)	intron (NM_145949, intron 2 of 9)	21985	NM_145949	209176	Mm.219580	NM_145949	ENSMUSG00000031549	Ido2	AI265623|C230043N17Rik|Ido-2|Indol1	indoleamine 2,3-dioxygenase 2	protein-coding
14290	chr9	114790134	114790780	+	0	NA	intron (NM_027294, intron 3 of 3)	intron (NM_027294, intron 3 of 3)	-8464	NM_001252479	102545	Mm.35600	NM_133978	ENSMUSG00000032436	Cmtm7	AI481279|Cklfsf7|LNV	CKLF-like MARVEL transmembrane domain containing 7	protein-coding
15192	chr7	19260697	19261197	+	0	NA	exon (NM_009499, exon 6 of 13)	exon (NM_009499, exon 6 of 13)	10907	NM_009499	22323	Mm.9684	NM_009499	ENSMUSG00000030403	Vasp	-	vasodilator-stimulated phosphoprotein	protein-coding
14313	chr11	104625092	104625592	+	0	NA	intron (NM_016780, intron 2 of 14)	intron (NM_016780, intron 2 of 14)	17342	NM_016780	16416	Mm.87150	NM_016780	ENSMUSG00000020689	Itgb3	CD61|GP3A|INGRB3	integrin beta 3	protein-coding
15457	chr11	16495827	16496327	+	0	NA	Intergenic	MTE2b-int|LTR|ERVL-MaLR	12407	NM_001109972	20335	Mm.325350	NM_011343	ENSMUSG00000078974	Sec61g	-	SEC61, gamma subunit	protein-coding
14871	chr14	10367682	10368182	+	0	NA	intron (NM_010210, intron 4 of 8)	intron (NM_010210, intron 4 of 8)	483837	NR_030680	100042415	Mm.235938	NR_030680		Mnd1-ps	Gm3833	Mnd1 retrotransposed pseudogene	pseudo
14657	chr1	136576714	136577214	+	0	NA	Intergenic	Intergenic	-47937	NM_177643	226442	Mm.62521	NM_177643	ENSMUSG00000041483	Zfp281	Znf281	zinc finger protein 281	protein-coding
14864	chr13	52904929	52905429	+	0	NA	intron (NM_016709, intron 3 of 9)	intron (NM_016709, intron 3 of 9)	24498	NM_016709	11992	Mm.252034	NM_016709	ENSMUSG00000021460	Auh	C77140|W91705	AU RNA binding protein/enoyl-coenzyme A hydratase	protein-coding
12554	chr14	26534796	26535296	+	0	NA	Intergenic	Intergenic	-1306	NM_032008	83997	Mm.36769	NM_032008	ENSMUSG00000021870	Slmap	D330001L02Rik|Slap|mKIAA1601	sarcolemma associated protein	protein-coding
14990	chr5	31199050	31199550	+	0	NA	TTS (NM_153680)	TTS (NM_153680)	2742	NM_001177901	101023	Mm.45033	NM_175311	ENSMUSG00000043059	Zfp513	AW990386|D430028M17Rik|Znf513	zinc finger protein 513	protein-coding
15343	chr2	32429199	32429699	+	0	NA	intron (NM_146118, intron 1 of 10)	intron (NM_146118, intron 1 of 10)	1702	NM_001164358	227731	Mm.37395	NM_146118	ENSMUSG00000026819	Slc25a25	1110030N17Rik|MCSC|mKIAA1896	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25	protein-coding
15406	chr6	127219128	127219628	+	0	NA	Intergenic	MIRc|SINE|MIR	-68330	NM_009829	12444	Mm.333406	NM_009829	ENSMUSG00000000184	Ccnd2	2600016F06Rik|AI256817|BF642806|C86853|Vin-1|Vin1|cD2	cyclin D2	protein-coding
12685	chr5	125071694	125072360	+	0	NA	intron (NM_011424, intron 14 of 46)	intron (NM_011424, intron 14 of 46)	68552	NM_028443	73121	Mm.296138	NM_028443	ENSMUSG00000037962	Fam101a	3110032G18Rik|cfm|cfm2	family with sequence similarity 101, member A	protein-coding
12754	chr6	41104668	41105168	+	0	NA	Intergenic	Intergenic	-69409	NM_023333	67373	Mm.153729	NM_023333	ENSMUSG00000029882	2210010C04Rik	AV072249	RIKEN cDNA 2210010C04 gene	protein-coding
14757	chr6	128770028	128770658	+	0	NA	Intergenic	RLTR48B|LTR|ERV1	18298	NM_008527	17059	Mm.480764	NM_008527	ENSMUSG00000030325	Klrb1c	AI462337|CD161|Ly-59|Ly55c|Ly59|NK-RP1|NK1.1|NKR-P1.9|NKRP1|NKRP140|Nk-1|Nk-1.2|Nk1|Nk1.2|Nkrp1c|ly-55c	killer cell lectin-like receptor subfamily B member 1C	protein-coding
14255	chr6	30982667	30983167	+	0	NA	Intergenic	Intergenic	-23927	NM_001135093	619665	Mm.204671	NM_001135093	ENSMUSG00000073209	Klf14	5330411L03Rik|AL022736|BTEB5	Kruppel-like factor 14	protein-coding
12617	chr10	14049905	14050531	+	0	NA	intron (NM_010437, intron 1 of 8)	intron (NM_010437, intron 1 of 8)	83839	NM_010437	15273	Mm.42157	NM_010437	ENSMUSG00000015501	Hivep2	MIBP1|Schnurri-2|Shn-2	human immunodeficiency virus type I enhancer binding protein 2	protein-coding
12035	chr1	38557526	38558026	+	0	NA	intron (NM_001290814, intron 1 of 21)	intron (NM_001290814, intron 1 of 21)	69468	NM_001290814	16764	Mm.336679	NM_010678	ENSMUSG00000037138	Aff3	3222402O04Rik|A730046J16|LAF-4|Laf4	AF4/FMR2 family, member 3	protein-coding
13748	chr18	34920558	34921058	+	0	NA	intron (NM_144866, intron 2 of 10)	B3|SINE|B2	11195	NM_144866	225363	Mm.329353	NM_144866	ENSMUSG00000024360	Etf1	AI463371|D6Ertd109e|ERF|ERF1|SUP45L1|TB3-1	eukaryotic translation termination factor 1	protein-coding
14992	chr5	91947570	91948070	+	0	NA	Intergenic	Intergenic	14736	NR_073442	68098	Mm.159453	NM_026557	ENSMUSG00000029397	Rchy1	ARNIP|CHIMP|Pirh2|Zfp363|Znf363	ring finger and CHY zinc finger domain containing 1	protein-coding
